Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,08/07/2025 04:00,08/08/2025 14:24,XAUUSD,Buy,0.020,3380.96000,0.00000,3372.44000,3381.00000,0.0000,-0.9500,856.0,13.76,1.40,"[sl 3380.96]",10001,01:10:24:34,99.8,1d 10h ,2426.0,0.01,3282.0,65.64,-42.0,-0.84,98.7,27.0,-2426.00,-48.52
,08/07/2025 03:30,08/08/2025 14:24,XAUUSD,Buy,0.020,3380.96000,0.00000,3372.56000,3381.00000,0.0000,-0.9500,844.0,13.55,1.40,"[sl 3380.96]",10000,01:10:54:34,99.8,1d 10h ,2426.0,0.02,3270.0,65.4,-54.0,-1.08,98.4,27.0,-2426.00,-48.52
,08/07/2025 16:56,08/07/2025 17:05,NAS100,Buy,0.300,23532.70000,0.00000,23552.70000,23530.50000,0.0000,0.0000,-22.2,-5.72,-0.59,"[sl 23532.7]",19004,00:00:09:31,,,,,,,,,,,,
,08/07/2025 16:45,08/07/2025 16:50,NAS100,Sell,0.300,23510.60000,0.00000,23489.60000,23510.70000,0.0000,0.0000,-21.1,-5.43,-0.55,"[sl 23510.6]",19005,00:00:04:44,,,,,,,,,,,,
,08/06/2025 11:00,08/06/2025 19:31,SPOTBR,Sell,0.300,68.19700,0.00000,68.81700,68.19700,0.0000,0.0000,0.6,15.98,1.65,"[sl 68.197]",11000,00:08:31:27,,,,,,,,,,,,
,08/06/2025 10:00,08/06/2025 17:56,XAUUSD,Sell,0.020,3378.79000,0.00000,3375.21000,3378.81000,0.0000,0.0000,-360.0,-6.19,-0.64,"[sl 3378.79]",10000,00:07:56:48,66.7,5h 18m,1893.0,0.27,1496.0,29.92,-397.0,-7.94,79.0,2.0,-1856.00,-37.12
,08/06/2025 16:48,08/06/2025 16:50,NAS100,Buy,0.400,23104.80000,0.00000,23132.70000,23104.50000,0.0000,0.0000,-28.2,-9.70,-0.99,"[sl 23104.8]",19004,00:00:01:57,,,,,,,,,,,,
,08/06/2025 04:30,08/06/2025 07:52,XAUUSD,Buy,0.020,3373.11000,0.00000,3378.22000,3373.07000,0.0000,0.0000,-515.0,-8.89,-0.90,"[sl 3373.11]",10000,00:03:22:39,0.0,0s,841.0,909.09,0.0,0.0,-841.0,-16.82,0.0,38.8,-515.00,-10.30
,08/05/2025 17:17,08/05/2025 19:20,NAS100,Sell,0.700,23100.60000,0.00000,23202.10000,23101.10000,0.0000,0.0000,101.0,61.06,6.57,"[sl 23100.6]",19005,00:02:02:33,,,,,,,,,,,,
,08/05/2025 16:45,08/05/2025 17:00,NAS100,Buy,0.700,23243.40000,0.00000,23261.20000,23241.80000,0.0000,0.0000,-19.4,-11.76,-1.25,"[sl 23243.4]",19004,00:00:15:03,,,,,,,,,,,,
,08/04/2025 13:00,08/05/2025 08:02,XAUUSD,Buy,0.020,3370.52000,0.00000,3358.18000,3370.40000,0.0000,-0.9400,1222.0,20.21,2.19,"[sl 3370.52]",10001,00:19:02:38,100.0,19h 2m,1900.0,0.00,2714.0,54.28,0.0,0.0,100.0,45.0,-1492.00,-29.84
,08/04/2025 11:30,08/05/2025 08:02,XAUUSD,Buy,0.020,3370.52000,0.00000,3358.97000,3370.40000,0.0000,-0.9400,1143.0,18.84,2.09,"[sl 3370.52]",10000,00:20:32:38,100.0,20h 32m,1900.0,0.00,2635.0,52.7,0.0,0.0,100.0,43.4,-1492.00,-29.84
,08/04/2025 16:45,08/04/2025 17:10,NAS100,Buy,0.200,23113.10000,0.00000,23092.80000,23110.40000,0.0000,0.0000,17.6,3.04,0.34,"[sl 23113.1]",19004,00:00:25:21,,,,,,,,,,,,
,08/01/2025 17:00,08/01/2025 17:24,NAS100,Sell,0.600,22853.30000,0.00000,22758.90000,22854.90000,0.0000,0.0000,-96.0,-49.76,-5.24,"[sl 22853.3]",19005,00:00:24:46,,,,,,,,,,,,
,07/31/2025 14:00,08/01/2025 17:05,SPOTBR,Buy,0.300,71.04400,0.00000,72.89500,71.04700,0.0000,0.6600,-1.8,-47.26,-4.74,"[sl 71.044]",11000,01:03:05:52,,,,,,,,,,,,
,07/31/2025 17:37,07/31/2025 19:24,NAS100,Sell,0.400,23493.20000,0.00000,23493.20000,23492.20000,0.0000,0.0000,1.0,0.35,0.04,"[sl 23493.2]",19005,00:01:47:00,,,,,,,,,,,,
,07/31/2025 14:00,07/31/2025 19:05,XAUUSD,Buy,0.020,3291.31000,0.00000,3296.71000,3291.28000,0.0000,0.0000,-543.0,-9.50,-0.94,"[sl 3291.31]",10000,00:05:05:10,24.6,1h 15m,1236.0,1.22,557.0,11.14,-679.0,-13.58,45.1,11.0,-1100.00,-22.00
,07/31/2025 05:00,07/31/2025 10:45,XAUUSD,Sell,0.020,3305.05000,0.00000,3293.95000,3305.06000,0.0000,0.0000,-1111.0,-19.43,-1.90,"[sl 3305.05]",10000,00:05:45:25,0.0,0s,1889.0,2000.00,0.0,0.0,-1889.0,-37.78,0.0,41.2,-1111.00,-22.22
,07/30/2025 16:45,07/30/2025 21:02,NAS100,Buy,0.800,23407.10000,0.00000,23393.80000,23406.60000,0.0000,0.0000,12.8,8.92,0.88,"[sl 23407.1]",19004,00:04:17:06,,,,,,,,,,,,
,07/30/2025 06:00,07/30/2025 15:48,XAUUSD,Buy,0.020,3321.74000,0.00000,3329.54000,3321.32000,0.0000,0.0000,-822.0,-14.31,-1.39,"[sl 3321.74]",10001,00:09:48:23,29.6,2h 54m,4266.0,9.49,407.0,8.14,-3859.0,-77.18,9.5,71.2,-1229.00,-24.58
,07/30/2025 05:30,07/30/2025 15:48,XAUUSD,Buy,0.020,3321.74000,0.00000,3331.41000,3321.32000,0.0000,0.0000,-1009.0,-17.56,-1.68,"[sl 3321.74]",10000,00:10:18:23,11.2,1h 9m,4266.0,18.42,220.0,4.4,-4046.0,-80.92,5.2,71.2,-1229.00,-24.58
,07/29/2025 17:06,07/29/2025 22:30,NAS100,Sell,0.700,0.00000,0.00000,23436.60000,23342.80000,0.0000,0.0000,93.8,56.82,5.73,"",19005,00:05:23:10,,,,,,,,,,,,
,07/29/2025 07:30,07/29/2025 09:19,XAUUSD,Sell,0.020,3320.91000,0.00000,3310.68000,3320.98000,0.0000,0.0000,-1030.0,-17.79,-1.76,"[sl 3320.91]",10000,00:01:49:53,0.0,0s,1881.0,2000.00,0.0,0.0,-1881.0,-37.62,0.0,45.2,-1030.00,-20.60
,07/28/2025 18:19,07/28/2025 22:30,NAS100,Sell,0.100,0.00000,0.00000,23340.50000,23342.90000,0.0000,0.0000,-2.4,-0.21,-0.02,"",19005,00:04:10:44,,,,,,,,,,,,
,07/28/2025 16:45,07/28/2025 18:18,NAS100,Buy,0.800,23355.40000,0.00000,23383.00000,23353.40000,0.0000,0.0000,-29.6,-20.37,-1.98,"[sl 23355.4]",19004,00:01:33:09,,,,,,,,,,,,
,07/28/2025 12:00,07/28/2025 16:04,SPOTBR,Sell,0.300,69.96100,0.00000,69.12300,70.05300,0.0000,0.0000,-0.9,-23.93,-2.27,"[sl 69.961]",11000,00:04:04:51,,,,,,,,,,,,
,07/28/2025 10:00,07/28/2025 15:39,XAUUSD,Buy,0.020,3327.68000,0.00000,3340.26000,3327.63000,0.0000,0.0000,-1263.0,-21.66,-2.01,"[sl 3327.68]",10000,00:05:39:45,0.0,0s,3840.0,5000.00,0.0,0.0,-3840.0,-76.8,0.0,67.1,-1263.00,-25.26
,07/28/2025 05:00,07/28/2025 08:51,XAUUSD,Sell,0.020,3344.18000,0.00000,3332.04000,3344.23000,0.0000,0.0000,-1219.0,-20.76,-1.89,"[sl 3344.18]",10001,00:03:51:30,0.0,0s,1219.0,1250.00,0.0,0.0,-1219.0,-24.38,0.0,0.0,-1219.00,-24.38
,07/28/2025 04:30,07/28/2025 07:00,XAUUSD,Sell,0.020,3343.42000,0.00000,3335.44000,3343.43000,0.0000,0.0000,-799.0,-13.59,-1.22,"[sl 3343.42]",10000,00:02:30:00,0.0,0s,799.0,833.33,0.0,0.0,-799.0,-15.98,0.0,0.0,-799.00,-15.98
,07/25/2025 16:47,07/25/2025 20:21,NAS100,Buy,0.800,0.00000,0.00000,23247.30000,23307.50000,0.0000,0.0000,60.2,41.05,3.84,"",19004,00:03:33:37,,,,,,,,,,,,
,07/24/2025 17:09,07/24/2025 20:12,NAS100,Sell,0.100,23268.70000,0.00000,23199.40000,23269.20000,0.0000,0.0000,-69.8,-5.93,-0.55,"[sl 23268.7]",19005,00:03:02:12,,,,,,,,,,,,
,07/24/2025 16:47,07/24/2025 17:09,NAS100,Buy,0.900,23201.70000,0.00000,23264.70000,23199.40000,0.0000,0.0000,-65.3,-49.89,-4.44,"[sl 23201.7]",19004,00:00:21:52,,,,,,,,,,,,
,07/23/2025 11:00,07/24/2025 16:06,XAUUSD,Sell,0.020,3356.92000,0.00000,3420.71000,3356.91000,0.0000,1.8000,6380.0,110.43,10.89,"[sl 3356.92]",10000,01:05:06:26,94.0,1d 3h ,2335.0,0.13,6725.0,134.5,-850.0,-17.0,88.8,95.4,-345.00,-6.90
,07/22/2025 16:00,07/24/2025 09:37,SPOTBR,Sell,0.300,69.58900,0.00000,68.86900,69.58100,0.0000,-1.6400,-0.7,-19.79,-1.91,"[sl 69.589]",11000,01:17:37:13,,,,,,,,,,,,
,07/23/2025 06:30,07/23/2025 08:42,XAUUSD,Buy,0.020,3419.19000,0.00000,3428.09000,3419.19000,0.0000,0.0000,-890.0,-15.18,-1.45,"[sl 3419.19]",10000,00:02:12:56,7.5,9m,967.0,11.56,77.0,1.54,-890.0,-17.8,8.0,0.0,-967.00,-19.34
,07/22/2025 16:46,07/22/2025 17:35,NAS100,Sell,0.800,23075.40000,0.00000,23109.90000,23075.90000,0.0000,0.0000,34.0,23.24,2.27,"[sl 23075.4]",19005,00:00:49:47,,,,,,,,,,,,
,07/18/2025 19:00,07/22/2025 11:00,SPOTBR,Buy,0.300,68.71900,0.00000,70.02700,68.71900,0.0000,2.7600,-1.3,-30.82,-2.92,"[sl 68.719]",11000,03:16:00:27,,,,,,,,,,,,
,07/22/2025 03:30,07/22/2025 08:55,XAUUSD,Buy,0.020,3385.13000,0.00000,3395.07000,3385.06000,0.0000,0.0000,-1001.0,-17.13,-1.60,"[sl 3385.13]",10000,00:05:25:27,0.0,0s,1154.0,1250.00,0.0,0.0,-1154.0,-23.080000000000002,0.0,13.3,-1001.00,-20.02
,07/18/2025 21:30,07/21/2025 01:08,XAUUSD,Buy,0.020,3347.05000,0.00000,3351.84000,3346.96000,0.0000,-0.9000,-488.0,-9.29,-0.86,"[sl 3347.05]",10000,02:03:38:52,0.0,0s,645.0,666.67,0.0,0.0,-645.0,-12.9,0.0,24.3,-488.00,-9.76
,07/18/2025 17:04,07/18/2025 18:47,NAS100,Sell,0.800,23089.90000,0.00000,23099.00000,23090.00000,0.0000,0.0000,9.0,6.18,0.57,"[sl 23089.9]",19005,00:01:43:37,,,,,,,,,,,,
,07/17/2025 10:00,07/17/2025 21:26,SPOTBR,Sell,0.300,69.89500,0.00000,68.94600,69.89600,0.0000,0.0000,-1.0,-24.61,-2.23,"[sl 69.895]",11000,00:11:26:03,,,,,,,,,,,,
,07/17/2025 16:51,07/17/2025 20:28,NAS100,Buy,0.800,23091.70000,0.00000,22990.80000,23089.80000,0.0000,0.0000,99.0,68.35,6.62,"[sl 23091.7]",19004,00:03:36:11,,,,,,,,,,,,
,07/16/2025 14:30,07/16/2025 16:48,XAUUSD,Buy,0.020,3325.07000,0.00000,3336.20000,3325.00000,0.0000,0.0000,-1120.0,-19.36,-1.84,"[sl 3325.07]",10000,00:02:18:42,82.2,1h 54m,4820.0,0.35,3700.0,74.0,-1279.0,-25.580000000000002,74.3,3.2,-4820.00,-96.40
,07/16/2025 05:00,07/16/2025 08:00,XAUUSD,Sell,0.020,3338.79000,0.00000,3331.06000,3338.90000,0.0000,0.0000,-784.0,-13.50,-1.27,"[sl 3338.79]",10000,00:03:00:24,0.0,0s,1056.0,1111.11,0.0,0.0,-1056.0,-21.12,0.0,25.8,-784.00,-15.68
,07/15/2025 17:54,07/15/2025 20:57,NAS100,Sell,0.800,23002.40000,0.00000,22956.30000,23003.10000,0.0000,0.0000,-46.8,-32.29,-2.94,"[sl 23002.4]",19005,00:03:03:22,,,,,,,,,,,,
,07/15/2025 05:00,07/15/2025 06:34,XAUUSD,Sell,0.020,3356.54000,0.00000,3346.50000,3356.59000,0.0000,0.0000,-1009.0,-17.29,-1.55,"[sl 3356.54]",10001,00:01:34:06,0.0,0s,1773.0,2000.00,0.0,0.0,-1773.0,-35.46,0.0,43.1,-1009.00,-20.18
,07/14/2025 15:30,07/15/2025 06:34,XAUUSD,Sell,0.020,3356.54000,0.00000,3357.99000,3356.59000,0.0000,0.5600,140.0,2.96,0.27,"[sl 3356.54]",10000,00:15:04:06,83.5,12h 34m,2230.0,0.39,1606.0,32.12,-624.0,-12.48,72.0,34.3,-1466.00,-29.32
,07/15/2025 01:10,07/15/2025 04:42,NAS100,Sell,0.800,22870.10000,0.00000,22860.70000,22871.20000,0.0000,0.0000,-10.5,-7.20,-0.64,"[sl 22870.1]",18084,00:03:32:14,,,,,,,,,,,,
,07/14/2025 17:21,07/14/2025 17:32,NAS100,Buy,0.800,22762.50000,0.00000,22825.20000,22763.20000,0.0000,0.0000,-62.0,-42.44,-3.65,"[sl 22762.5]",19002,00:00:11:28,,,,,,,,,,,,
,07/14/2025 01:34,07/14/2025 02:28,NAS100,Buy,0.800,22678.00000,0.00000,22699.70000,22676.20000,0.0000,0.0000,-23.5,-16.10,-1.37,"[sl 22678.0]",18077,00:00:54:31,,,,,,,,,,,,
,07/14/2025 01:11,07/14/2025 01:36,NAS100,Sell,0.800,22713.20000,0.00000,22658.00000,22713.50000,0.0000,0.0000,-55.5,-38.05,-3.13,"[sl 22713.2]",18082,00:00:24:27,,,,,,,,,,,,
,07/11/2025 15:00,07/14/2025 01:07,SPOTBR,Sell,0.300,71.36100,0.00000,70.02200,71.35400,0.0000,-2.4700,-1.3,-36.68,-2.93,"[sl 71.361]",11000,02:10:07:44,,,,,,,,,,,,
,07/11/2025 17:02,07/11/2025 18:13,NAS100,Buy,0.800,22773.60000,0.00000,22796.90000,22773.40000,0.0000,0.0000,-23.5,-16.08,-1.27,"[sl 22773.6]",19000,00:01:11:00,,,,,,,,,,,,
,07/11/2025 01:10,07/11/2025 03:07,NAS100,Buy,0.800,22838.70000,0.00000,22855.40000,22837.90000,0.0000,0.0000,-17.5,-11.97,-0.93,"[sl 22838.7]",18076,00:01:57:02,,,,,,,,,,,,
,07/10/2025 17:00,07/10/2025 18:26,NAS100,Sell,0.800,22814.20000,0.00000,22765.60000,22814.50000,0.0000,0.0000,-48.9,-33.47,-2.55,"[sl 22814.2]",19001,00:01:25:28,,,,,,,,,,,,
,07/09/2025 18:00,07/10/2025 16:21,SPOTBR,Buy,0.300,69.55000,0.00000,70.81100,69.54100,0.0000,0.6800,-1.3,-31.87,-2.37,"[sl 69.550]",11000,00:22:21:01,,,,,,,,,,,,
,07/09/2025 17:00,07/09/2025 17:27,NAS100,Buy,0.800,22873.60000,0.00000,22924.10000,22873.80000,0.0000,0.0000,-50.3,-34.34,-2.49,"[sl 22873.6]",19002,00:00:27:43,,,,,,,,,,,,
,07/09/2025 05:00,07/09/2025 17:16,XAUUSD,Sell,0.020,3307.41000,0.00000,3301.72000,3307.80000,0.0000,0.0000,-608.0,-10.38,-0.75,"[sl 3307.41]",10000,00:12:16:07,71.7,8h 47m,3003.0,0.70,1763.0,35.26,-1240.0,-24.8,58.7,21.0,-2371.00,-47.42
,07/09/2025 02:23,07/09/2025 02:26,NAS100,Sell,0.800,22733.40000,0.00000,22723.50000,22734.00000,0.0000,0.0000,-10.5,-7.16,-0.51,"[sl 22733.4]",18085,00:00:03:37,,,,,,,,,,,,
,07/09/2025 02:18,07/09/2025 02:22,NAS100,Buy,0.800,22733.00000,0.00000,22748.20000,22733.10000,0.0000,0.0000,-15.1,-10.30,-0.73,"[sl 22733.0]",18080,00:00:03:19,,,,,,,,,,,,
,07/08/2025 17:00,07/08/2025 17:35,NAS100,Sell,0.800,22745.90000,0.00000,22701.30000,22745.30000,0.0000,0.0000,-44.0,-30.11,-2.09,"[sl 22745.9]",19001,00:00:35:31,,,,,,,,,,,,
,07/08/2025 06:30,07/08/2025 11:07,XAUUSD,Buy,0.020,3327.40000,0.00000,3331.76000,3326.98000,0.0000,0.0000,-478.0,-8.13,-0.56,"[sl 3327.40]",10000,00:04:37:19,30.3,1h 24m,1818.0,1.43,747.0,14.94,-1071.0,-21.42,41.1,32.6,-1225.00,-24.50
,07/08/2025 01:16,07/08/2025 02:07,NAS100,Sell,0.800,22679.10000,0.00000,22651.20000,22679.50000,0.0000,0.0000,-28.3,-19.30,-1.32,"[sl 22679.1]",18084,00:00:50:25,,,,,,,,,,,,
,07/04/2025 08:00,07/07/2025 23:55,SPOTBR,Buy,0.300,70.25000,0.00000,69.45800,70.25000,0.0000,2.0400,0.8,22.33,1.55,"[sl 70.250]",11000,03:15:55:57,,,,,,,,,,,,
,07/07/2025 16:00,07/07/2025 17:41,XAUUSD,Sell,0.020,0.00000,0.00000,3309.62000,3319.05000,0.0000,0.0000,-943.0,-16.06,-1.10,"",10000,00:01:41:59,0.0,0s,2511.0,3333.33,0.0,0.0,-2511.0,-50.22,0.0,62.4,-943.00,-18.86
,07/07/2025 02:00,07/07/2025 02:24,NAS100,Sell,0.800,22824.60000,0.00000,22786.70000,22824.70000,0.0000,0.0000,-38.0,-25.81,-1.74,"[sl 22824.6]",18082,00:00:24:13,,,,,,,,,,,,
,07/04/2025 14:30,07/07/2025 02:10,XAUUSD,Buy,0.020,3330.82000,0.00000,3337.42000,3330.82000,0.0000,-0.8600,-660.0,-12.06,-0.81,"[sl 3330.82]",10000,02:11:40:16,0.5,17m,3037.0,6.46,407.0,8.14,-2630.0,-52.6,13.4,64.9,-1067.00,-21.34
,07/04/2025 17:30,07/04/2025 19:37,NAS100,Buy,0.800,22724.70000,0.00000,22744.00000,22725.00000,0.0000,0.0000,-19.0,-12.91,-0.85,"[sl 22724.7]",19000,00:02:07:31,,,,,,,,,,,,
,07/04/2025 05:12,07/04/2025 11:11,NAS100,Sell,0.800,0.00000,22748.00000,22814.70000,22751.40000,0.0000,0.0000,63.3,43.00,2.93,"[tp 22748.0]",18081,00:05:58:58,,,,,,,,,,,,
,07/03/2025 15:30,07/04/2025 06:33,XAUUSD,Sell,0.010,3335.03000,0.00000,3349.87000,3335.10000,0.0000,0.3000,1477.0,12.85,0.88,"[sl 3335.03]",10000,00:15:03:44,100.0,15h 3m,1983.0,0.00,2542.0,25.42,0.0,0.0,100.0,58.1,-1065.00,-10.65
,07/03/2025 17:00,07/03/2025 19:46,NAS100,Buy,0.800,22871.20000,0.00000,22813.40000,22870.90000,0.0000,0.0000,57.5,39.17,2.77,"[sl 22871.2]",19000,00:02:46:45,,,,,,,,,,,,
,07/03/2025 06:26,07/03/2025 12:00,NAS100,Buy,0.800,22658.00000,0.00000,22683.70000,22656.90000,0.0000,0.0000,-26.8,-18.17,-1.27,"[sl 22658.0]",18078,00:05:33:54,,,,,,,,,,,,
,07/02/2025 07:00,07/02/2025 13:38,XAUUSD,Sell,0.020,3345.04000,0.00000,3339.99000,3345.05000,0.0000,0.0000,-506.0,-8.59,-0.60,"[sl 3345.04]",10001,00:06:38:44,38.8,2h 34m,2189.0,0.94,1127.0,22.54,-1062.0,-21.240000000000002,51.5,25.4,-1633.00,-32.66
,07/02/2025 04:30,07/02/2025 13:38,XAUUSD,Sell,0.020,3345.04000,0.00000,3335.24000,3345.05000,0.0000,0.0000,-981.0,-16.66,-1.14,"[sl 3345.04]",10000,00:09:08:44,21.0,1h 55m,2189.0,2.36,652.0,13.040000000000001,-1537.0,-30.740000000000002,29.8,25.4,-1633.00,-32.66
,06/30/2025 13:00,07/02/2025 12:07,SPOTBR,Sell,0.100,68.38600,0.00000,67.60500,68.38600,0.0000,-0.5400,-0.8,-7.17,-0.49,"[sl 68.386]",11000,01:23:07:25,,,,,,,,,,,,
,07/02/2025 05:11,07/02/2025 05:17,NAS100,Sell,0.800,22500.20000,0.00000,22484.50000,22500.30000,0.0000,0.0000,-15.8,-10.72,-0.73,"[sl 22500.2]",18085,00:00:06:00,,,,,,,,,,,,
,07/02/2025 01:20,07/02/2025 04:52,NAS100,Buy,0.800,22508.50000,0.00000,22516.40000,22508.30000,0.0000,0.0000,-8.1,-5.49,-0.37,"[sl 22508.5]",18080,00:03:32:44,,,,,,,,,,,,
,07/01/2025 19:00,07/02/2025 03:03,XAUUSD,Buy,0.010,3336.72000,0.00000,3340.44000,3334.82000,0.0000,-0.4600,-562.0,-5.22,-0.35,"[sl 3336.72]",10000,00:08:03:01,13.5,1h 5m,1313.0,3.64,283.0,2.83,-1030.0,-10.3,21.6,35.6,-845.00,-8.45
,07/02/2025 00:59,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,500.00,0,"DP PayPal04 #P68645a1fa1436",0,00:00:00:00,,,,,,,,,,,,
,07/02/2025 00:52,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,2.00,0,"Transfer 2025984 > 52045290",0,00:00:00:00,,,,,,,,,,,,
,07/01/2025 17:22,07/01/2025 18:25,NAS100,Sell,0.500,22492.60000,0.00000,22583.80000,22492.20000,0.0000,0.0000,91.6,38.90,4.11,"[sl 22492.6]",19001,00:01:03:29,,,,,,,,,,,,
,07/01/2025 17:15,07/01/2025 17:22,NAS100,Buy,0.500,22585.30000,0.00000,22641.80000,22583.70000,0.0000,0.0000,-58.1,-24.63,-2.54,"[sl 22585.3]",19000,00:00:06:53,,,,,,,,,,,,
,06/30/2025 16:00,07/01/2025 14:35,XAUUSD,Buy,0.010,3348.44000,0.00000,3282.21000,3348.43000,0.0000,-0.4500,6622.0,55.62,6.07,"[sl 3348.44]",10001,00:22:35:11,100.0,22h 35m,884.0,0.00,7363.0,73.63,0.0,0.0,100.0,89.9,-741.00,-7.41
,06/30/2025 13:00,07/01/2025 14:35,XAUUSD,Buy,0.010,3348.63000,0.00000,3288.08000,3348.53000,0.0000,-0.4500,6045.0,50.74,5.87,"[sl 3348.63]",10000,01:01:35:04,90.3,23h 6m,884.0,0.08,6776.0,67.76,-571.0,-5.71,92.2,90.1,-731.00,-7.31
,07/01/2025 02:52,07/01/2025 07:36,NAS100,Buy,0.500,22670.80000,0.00000,22692.70000,22669.70000,0.0000,0.0000,-23.0,-9.75,-1.11,"[sl 22670.8]",18079,00:04:43:38,,,,,,,,,,,,
,07/01/2025 01:55,07/01/2025 03:00,NAS100,Sell,0.500,22698.40000,0.00000,22662.10000,22698.60000,0.0000,0.0000,-36.5,-15.48,-1.74,"[sl 22698.4]",18084,00:01:05:06,,,,,,,,,,,,
,06/30/2025 01:26,06/30/2025 05:40,NAS100,Buy,0.500,0.00000,22660.50000,22595.90000,22661.40000,0.0000,0.0000,65.5,27.93,3.24,"[tp 22660.5]",18077,00:04:14:16,,,,,,,,,,,,
,06/27/2025 21:00,06/30/2025 05:31,XAUUSD,Sell,0.010,3282.97000,0.00000,3277.78000,3282.97000,0.0000,0.3100,-519.0,-4.12,-0.48,"[sl 3282.97]",10000,02:08:31:52,7.1,4h 0m,3869.0,0.36,2835.0,28.35,-1034.0,-10.34,73.3,13.3,-3354.00,-33.54
,06/27/2025 17:00,06/27/2025 19:43,NAS100,Buy,0.500,22572.90000,0.00000,22567.10000,22571.50000,0.0000,0.0000,4.4,1.88,0.22,"[sl 22572.9]",19000,00:02:43:11,,,,,,,,,,,,
,06/26/2025 11:00,06/27/2025 18:00,SPOTBR,Sell,0.100,0.00000,0.00000,67.62100,68.04000,0.0000,-0.2100,-0.4,-3.79,-0.44,"",11000,01:07:00:00,,,,,,,,,,,,
,06/26/2025 17:00,06/26/2025 22:30,NAS100,Buy,0.500,0.00000,0.00000,22360.50000,22462.00000,0.0000,0.0000,101.5,43.35,5.26,"",19000,00:05:29:51,,,,,,,,,,,,
,06/26/2025 09:30,06/26/2025 15:49,XAUUSD,Buy,0.010,3329.19000,0.00000,3337.21000,3329.07000,0.0000,0.0000,-814.0,-6.95,-0.84,"[sl 3329.19]",10001,00:06:19:05,30.8,1h 56m,2925.0,3.88,599.0,5.99,-2326.0,-23.26,20.5,51.7,-1413.00,-14.13
,06/26/2025 09:00,06/26/2025 15:49,XAUUSD,Buy,0.010,3329.19000,0.00000,3334.32000,3329.07000,0.0000,0.0000,-525.0,-4.48,-0.54,"[sl 3329.19]",10000,00:06:49:05,39.3,2h 40m,2925.0,2.29,888.0,8.88,-2037.0,-20.37,30.4,51.7,-1413.00,-14.13
,06/25/2025 20:00,06/26/2025 03:18,SPOTBR,Sell,0.100,67.58500,0.00000,68.17300,67.58100,0.0000,-0.2100,0.6,4.86,0.58,"[sl 67.585]",11000,00:07:18:33,,,,,,,,,,,,
,06/26/2025 01:12,06/26/2025 01:23,NAS100,Buy,0.500,22257.10000,0.00000,22279.80000,22256.90000,0.0000,0.0000,-22.9,-9.82,-1.17,"[sl 22257.1]",18078,00:00:11:30,,,,,,,,,,,,
,06/25/2025 11:30,06/25/2025 15:44,XAUUSD,Buy,0.010,3321.49000,0.00000,3329.61000,3321.51000,0.0000,0.0000,-810.0,-6.98,-0.82,"[sl 3321.49]",10000,00:04:14:05,0.0,0s,1552.0,1666.67,0.0,0.0,-1552.0,-15.52,0.0,47.8,-810.00,-8.10
,06/25/2025 02:00,06/25/2025 02:59,NAS100,Buy,0.500,0.00000,22215.70000,22197.00000,22217.10000,0.0000,0.0000,20.1,8.65,1.03,"[tp 22215.7]",18080,00:00:58:57,,,,,,,,,,,,
,06/24/2025 17:41,06/24/2025 22:30,NAS100,Buy,0.400,0.00000,0.00000,22122.30000,22206.70000,0.0000,0.0000,84.4,29.05,3.58,"",19000,00:04:48:30,,,,,,,,,,,,
,06/23/2025 16:00,06/23/2025 20:03,SPOTBR,Sell,0.100,0.00000,73.98300,77.12600,73.93600,0.0000,0.0000,3.2,27.63,3.53,"[tp 73.983]",11000,00:04:03:15,,,,,,,,,,,,
,06/23/2025 17:00,06/23/2025 17:06,NAS100,Buy,0.400,0.00000,21762.90000,21715.70000,21763.10000,0.0000,0.0000,47.4,16.47,2.15,"[tp 21762.9]",19002,00:00:06:01,,,,,,,,,,,,
,06/23/2025 16:00,06/23/2025 16:39,XAUUSD,Sell,0.010,3377.15000,0.00000,3360.15000,3377.23000,0.0000,0.0000,-1708.0,-14.88,-1.90,"[sl 3377.15]",10000,00:00:39:50,,,,,,,,,,,,
,06/20/2025 07:00,06/23/2025 01:00,SPOTBR,Buy,0.100,0.00000,80.29600,77.17100,80.62600,0.0000,0.4900,3.5,30.58,4.07,"[tp 80.296]",11000,02:18:00:21,,,,,,,,,,,,
,06/20/2025 17:00,06/20/2025 18:33,NAS100,Sell,0.400,21664.10000,0.00000,21783.60000,21664.90000,0.0000,0.0000,118.7,41.22,5.81,"[sl 21664.1]",19001,00:01:33:28,,,,,,,,,,,,
,06/19/2025 13:30,06/20/2025 04:11,XAUUSD,Buy,0.010,3361.42000,0.00000,3376.31000,3361.40000,0.0000,-0.4400,-1491.0,-13.39,-1.85,"[sl 3361.42]",10000,00:14:41:51,0.0,0s,2401.0,2500.00,0.0,0.0,-2401.0,-24.01,0.0,37.9,-1491.00,-14.91
