Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/02/2026 11:07,02/09/2026 16:13,EURCHF,Sell,0.010,0.93846,0.00000,0.91768,0.91441,-0.0500,-0.9000,32.7,3.31,0.10,"",0,07:05:06:02,82.6,5d 22h ,38.9,1.17,33.2,4.316000000000001,-38.9,-5.057,46.0,99.3,-0.50,-0.07
02/05/2026 05:20,02/09/2026 01:01,AUDCHF,Buy,0.010,0.51724,0.00000,0.54250,0.54536,-0.0300,0.0600,28.6,3.71,0.11,"",0,03:19:40:13,70.9,2d 16h ,63.9,1.78,32.2,4.186000000000001,-57.3,-7.449,36.0,96.0,-3.60,-0.47
02/05/2026 06:35,02/06/2026 18:45,NZDJPY,Buy,0.010,82.74900,0.00000,93.88900,94.58400,-0.0200,0.0100,69.5,4.42,0.13,"",0,01:12:09:39,51.2,18h 30m,131.9,1.39,69.9,4.194,-96.9,-5.814,41.9,99.8,-0.40,-0.02
02/06/2026 01:21,02/06/2026 18:39,AUDJPY,Buy,0.010,94.53100,0.00000,108.66500,110.18800,-0.0300,0.0000,152.3,9.67,0.29,"",0,00:17:18:25,85.6,14h 48m,51.8,0.34,152.3,9.138,-51.8,-3.1079999999999997,74.6,100.0,0.00,0.00
02/05/2026 05:01,02/06/2026 18:38,EURAUD,Sell,0.010,1.76855,0.00000,1.69210,1.68419,-0.0500,0.0100,79.1,5.51,0.17,"",0,01:13:36:27,42.8,16h 5m,176.9,1.64,84.5,5.915000000000001,-138.4,-9.688,37.9,97.6,-5.40,-0.38
02/06/2026 02:38,02/06/2026 16:34,GBPAUD,Sell,0.010,2.06273,0.00000,1.95429,1.94150,-0.0500,0.0000,127.9,8.91,0.27,"",0,00:13:56:29,93.0,12h 57m,33.5,0.22,128.4,8.988000000000001,-27.8,-1.9460000000000002,82.2,99.7,-0.50,-0.04
02/05/2026 05:36,02/05/2026 14:00,GBPAUD,Sell,0.010,2.05784,0.00000,1.95725,1.94252,-0.0500,0.0000,147.3,10.23,0.31,"",0,00:08:23:36,99.9,8h 23m,56.4,0.01,147.3,10.311000000000002,-1.0,-0.07,99.3,100.0,0.00,0.00
12/31/2025 01:27,02/04/2026 03:42,CHFJPY,Buy,0.010,183.20000,0.00000,197.52600,201.31900,-0.0500,-1.8400,379.3,22.40,0.68,"",0,35:02:15:18,71.7,25d 3h ,331.6,0.37,379.3,22.758,-139.9,-8.394,73.1,100.0,0.00,0.00
12/31/2025 09:16,02/03/2026 09:36,NZDJPY,Buy,0.010,79.53000,0.00000,90.30200,94.03100,-0.0200,0.2900,372.9,24.27,0.75,"",0,34:00:20:05,91.5,31d 2h ,221.8,0.08,375.2,22.511999999999997,-29.4,-1.7639999999999998,92.7,99.4,-2.30,-0.14
01/30/2026 05:20,02/03/2026 05:48,AUDCAD,Buy,0.010,0.89664,0.00000,0.94675,0.95900,-0.0300,0.0000,122.5,8.94,0.28,"",0,04:00:28:40,88.6,3d 13h ,56.3,0.21,122.5,8.575000000000001,-25.7,-1.7990000000000002,82.7,100.0,0.00,0.00
02/02/2026 02:05,02/03/2026 05:46,GBPAUD,Sell,0.010,2.06573,0.00000,1.96689,1.95028,-0.0500,-0.0600,166.1,11.55,0.36,"",0,01:03:40:38,52.5,14h 31m,117.3,0.62,168.3,11.781000000000002,-105.0,-7.3500000000000005,61.6,99.2,-2.20,-0.15
01/08/2026 01:04,02/03/2026 05:42,AUDJPY,Buy,0.010,90.27900,0.00000,105.31400,109.01300,-0.0300,0.7200,369.9,24.49,0.76,"",0,26:04:38:37,94.8,24d 19h ,254.0,0.14,386.6,23.196,-53.4,-3.2039999999999997,87.9,96.2,-16.70,-1.00
02/02/2026 01:16,02/03/2026 01:01,EURAUD,Sell,0.010,1.78176,0.00000,1.70965,1.69692,-0.0500,0.0100,127.3,8.80,0.28,"",0,00:23:45:03,88.5,21h 1m,118.0,0.31,160.3,11.221000000000002,-50.1,-3.5070000000000006,76.2,84.3,-33.00,-2.31
02/02/2026 06:04,02/02/2026 15:30,AUDCHF,Buy,0.010,0.50569,0.00000,0.53529,0.54050,-0.0300,0.0000,52.1,6.66,0.21,"",0,00:09:26:18,85.9,8h 6m,21.9,0.22,52.1,6.773000000000001,-11.5,-1.495,81.9,100.0,0.00,0.00
01/05/2026 10:42,01/30/2026 11:00,EURJPY,Buy,0.010,167.58400,0.00000,183.24200,183.77200,-0.0500,0.2700,53.0,3.67,0.12,"",0,25:00:17:50,77.6,19d 9h ,441.6,0.34,330.2,23.114,-111.4,-7.798000000000001,74.8,37.2,-277.20,-19.40
01/05/2026 11:35,01/30/2026 04:39,CADJPY,Buy,0.010,105.52000,0.00000,113.81900,113.79200,-0.0300,0.2300,-2.7,0.02,0.00,"",0,24:17:03:55,32.6,8d 1h ,315.0,1.27,138.6,9.702,-176.4,-12.348,44.0,55.1,-141.30,-9.89
01/29/2026 18:00,01/29/2026 18:28,AUDCAD,Buy,0.010,0.89664,0.00000,0.94582,0.94748,-0.0300,0.0000,16.6,1.20,0.04,"",0,00:00:27:52,100.0,27m,14.1,0.04,24.5,1.715,0.0,0.0,100.0,67.8,-7.90,-0.55
01/08/2026 07:20,01/29/2026 07:31,AUDCHF,Buy,0.010,0.49596,0.00000,0.53444,0.54303,-0.0300,0.6400,85.9,11.83,0.37,"",0,21:00:11:35,87.0,18d 6h ,95.0,0.39,85.9,11.167000000000002,-33.2,-4.316000000000001,72.1,100.0,0.00,0.00
01/28/2026 17:51,01/28/2026 23:48,AUDCAD,Buy,0.010,0.89211,0.00000,0.94695,0.95449,-0.0300,0.0000,75.4,5.54,0.17,"",0,00:05:57:55,100.0,5h 57m,15.0,0.01,75.6,5.292,0.0,0.0,100.0,99.7,-0.20,-0.01
01/07/2026 14:27,01/28/2026 18:30,EURGBP,Sell,0.010,0.91229,0.00000,0.86638,0.86585,-0.0500,0.4200,5.3,1.10,0.03,"",0,21:04:03:17,7.1,1d 12h ,89.2,6.97,11.2,1.568,-78.0,-10.920000000000002,12.6,93.4,-5.90,-0.83
01/07/2026 01:27,01/28/2026 18:11,GBPJPY,Buy,0.010,189.35200,0.00000,211.53600,211.78300,-0.0500,1.0500,24.7,2.60,0.08,"",0,21:16:43:55,66.1,14d 8h ,454.5,0.55,293.5,17.61,-161.0,-9.66,64.6,40.9,-268.80,-16.13
01/08/2026 05:10,01/28/2026 12:26,EURAUD,Sell,0.010,1.82150,0.00000,1.73980,1.70994,-0.0500,0.2000,298.6,21.06,0.67,"",0,20:07:16:15,77.2,15d 16h ,127.0,0.18,302.9,21.203,-53.8,-3.766,84.9,98.8,-4.30,-0.30
01/08/2026 08:23,01/28/2026 12:25,GBPAUD,Sell,0.010,2.13095,0.00000,2.01058,1.96780,-0.0500,-1.0800,427.8,28.83,0.93,"",0,20:04:02:53,95.8,19d 7h ,120.9,0.08,432.0,30.240000000000002,-35.9,-2.5130000000000003,92.3,99.1,-4.20,-0.29
01/27/2026 04:07,01/27/2026 15:20,USDCAD,Sell,0.010,1.44386,0.00000,1.37164,1.36725,-0.0400,0.0000,43.9,3.17,0.10,"",0,00:11:12:34,41.8,4h 41m,30.6,0.51,43.9,3.0730000000000004,-22.3,-1.5610000000000002,66.3,100.0,0.00,0.00
01/21/2026 17:37,01/27/2026 14:35,EURCHF,Sell,0.010,0.95442,0.00000,0.92936,0.91944,-0.0500,-0.7500,99.2,12.05,0.39,"",0,05:20:57:50,94.7,5d 13h ,36.9,0.09,101.9,13.247000000000002,-9.5,-1.235,91.5,97.6,-2.70,-0.35
01/08/2026 10:09,01/26/2026 16:42,AUDCAD,Buy,0.010,0.87212,0.00000,0.92958,0.94956,-0.0300,0.0200,199.8,14.58,0.47,"",0,18:06:32:08,82.4,15d 1h ,60.69189663572,0.17,203.0,14.21,-33.59189663572,-2.3514327645004003,85.8,98.6,-3.20,-0.22
01/08/2026 03:00,01/26/2026 16:35,AUDUSD,Buy,0.010,0.62564,0.00000,0.67193,0.69311,-0.0300,-0.5000,211.8,20.65,0.67,"",0,18:13:35:06,35.2,6d 12h ,49.6,0.23,220.2,22.02,-49.6,-4.960000000000001,81.6,96.9,-8.40,-0.84
01/08/2026 16:05,01/26/2026 01:15,GBPCAD,Buy,0.010,1.75801,0.00000,1.86037,1.87261,-0.0500,0.3200,122.4,9.21,0.30,"",0,17:09:10:27,82.5,14d 8h ,191.6,0.65,133.1,9.317,-86.6,-6.062,60.6,95.1,-10.70,-0.75
12/31/2025 10:13,01/26/2026 00:49,USDCAD,Sell,0.010,1.43595,0.00000,1.37077,1.37019,-0.0400,-2.0800,5.8,-1.70,-0.06,"",0,25:14:36:46,9.5,2d 10h ,231.2,15.06,14.4,1.0080000000000002,-216.8,-15.176000000000002,6.2,96.3,-8.60,-0.60
01/16/2026 18:54,01/26/2026 00:49,USDCAD,Sell,0.010,1.43595,0.00000,1.39228,1.37020,-0.0400,-0.6400,220.8,15.43,0.51,"",0,09:05:54:55,99.0,9d 3h ,53.8,0.02,224.1,15.687000000000001,-4.6,-0.322,98.0,98.6,-3.30,-0.23
12/30/2025 22:46,01/23/2026 18:44,EURUSD,Buy,0.010,1.08976,0.00000,1.17469,1.17684,-0.0500,-2.6000,21.5,-0.50,-0.02,"",0,23:19:57:54,3.9,22h 18m,181.4,6.98,23.5,2.35,-164.0,-16.400000000000002,12.5,98.9,-2.00,-0.20
01/07/2026 01:05,01/23/2026 18:10,GBPUSD,Buy,0.010,1.25622,0.00000,1.35027,1.35674,-0.0500,-0.7200,64.7,5.70,0.19,"",0,16:17:05:39,3.7,14h 50m,165.2,2.14,71.7,7.170000000000001,-153.7,-15.37,31.8,96.9,-7.00,-0.70
01/13/2026 05:50,01/22/2026 02:10,AUDNZD,Buy,0.010,1.13436,0.00000,1.16129,1.15784,-0.0300,0.0000,-34.5,-2.04,-0.07,"",0,08:20:19:17,64.4,5d 16h ,146.9,1.38,61.8,3.7079999999999997,-85.1,-5.106,42.1,34.4,-96.30,-5.78
01/20/2026 11:28,01/22/2026 02:10,AUDNZD,Buy,0.020,1.13436,0.00000,1.15281,1.15784,-0.0500,0.0000,50.3,5.82,0.19,"",0,01:14:41:37,98.1,1d 13h ,26.1,0.10,50.3,6.036,-5.1,-0.612,90.8,100.0,0.00,0.00
01/13/2026 08:12,01/20/2026 14:35,EURCAD,Buy,0.010,1.57367,0.00000,1.61697,1.62275,-0.0500,-0.2900,57.8,3.85,0.13,"",0,07:06:22:52,19.8,1d 10h ,92.3,1.12,57.8,4.046,-65.0,-4.550000000000001,47.1,100.0,0.00,0.00
12/31/2025 09:07,01/20/2026 13:00,EURCHF,Sell,0.010,0.95530,0.00000,0.93081,0.92578,-0.0500,-2.4300,50.3,3.89,0.13,"",0,20:03:52:39,40.8,8d 5h ,75.4,0.81,50.3,6.539,-40.8,-5.303999999999999,55.2,100.0,0.00,0.00
01/09/2026 12:28,01/20/2026 09:42,CADCHF,Sell,0.010,0.59600,0.00000,0.57694,0.57352,-0.0300,-0.7200,34.2,3.56,0.12,"",0,10:21:14:00,88.4,9d 14h ,47.8,0.42,34.3,4.459,-14.3,-1.8590000000000002,70.6,99.8,-0.10,-0.01
01/08/2026 09:00,01/08/2026 10:07,AUDCAD,Buy,0.100,0.88936,0.00000,0.92919,0.92935,-0.2700,0.0000,1.6,0.88,0.03,"",0,00:01:07:41,56.8,38m,6.4,0.49,4.3,3.0959999999999996,-2.1,-1.512,67.2,57.8,-2.70,-1.94
01/05/2026 01:54,01/06/2026 17:14,AUDNZD,Buy,0.010,1.12779,0.00000,1.16153,1.16275,-0.0300,0.0000,12.2,0.68,0.02,"",0,01:15:20:32,3.9,1h 32m,35.1,2.88,12.2,0.732,-35.1,-2.106,25.8,100.0,0.00,0.00
01/05/2026 01:01,01/06/2026 08:08,AUDJPY,Buy,0.010,89.62100,0.00000,104.88500,105.28200,-0.0300,0.0300,39.7,2.54,0.08,"",0,01:07:07:14,65.5,20h 23m,49.4,0.74,42.0,2.52,-31.2,-1.8719999999999999,57.4,96.9,-2.30,-0.14
12/31/2025 10:04,01/06/2026 07:08,AUDUSD,Buy,0.010,0.61850,0.00000,0.66856,0.67273,-0.0300,-0.1900,41.7,3.95,0.13,"",0,05:21:03:22,60.3,3d 13h ,42.0,0.58,42.2,4.220000000000001,-24.6,-2.4600000000000004,63.2,99.3,-0.50,-0.05
12/31/2025 10:27,01/05/2026 19:19,GBPUSD,Buy,0.010,1.24626,0.00000,1.34457,1.35342,-0.0500,-0.2000,88.5,8.60,0.29,"",0,05:08:51:52,85.9,4d 14h ,83.5,0.42,88.5,8.85,-37.5,-3.75,70.2,100.0,0.00,0.00
01/02/2026 16:37,01/05/2026 04:37,EURCAD,Sell,0.010,1.67277,0.00000,1.61164,1.60718,-0.0500,-0.0300,44.6,3.16,0.11,"",0,02:11:59:42,96.3,2d 9h ,20.6,0.29,46.0,3.22,-13.2,-0.924,77.7,97.6,-1.40,-0.10
12/31/2025 12:46,01/02/2026 10:00,EURGBP,Sell,0.010,0.90946,0.00000,0.87381,0.87169,-0.0500,0.0800,21.2,2.88,0.10,"",0,01:21:14:03,98.9,1d 20h ,19.3,0.27,23.0,2.99,-6.3,-0.819,78.5,93.9,-1.80,-0.23
12/28/2025 21:41,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,3000.00,0,"Transfer from 10213554 36853044",0,00:00:00:00,,,,,,,,,,,,

