Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,06/02/2026 10:36,06/02/2026 10:56,XAUUSD,Sell,0.010,0.00000,0.00000,4531.81000,4533.44000,0.0000,0.0000,-163.0,-1.61,-0.02,2911,00:00:19:42,85.0,16m,777.0,0.27,614.0,6.140000000000001,-163.0,-1.6300000000000001,79.0,0.0,-777.00,-7.77
,06/02/2026 10:36,06/02/2026 10:56,XAUUSD,Buy,0.040,0.00000,0.00000,4532.04000,4533.20000,0.0000,0.0000,116.0,4.64,0.04,2911,00:00:19:42,10.0,1m,637.0,5.49,116.0,4.64,-637.0,-25.48,15.4,100.0,0.00,0.00
,06/02/2026 10:47,06/02/2026 10:56,XAUUSD,Sell,0.010,0.00000,0.00000,4530.77000,4533.42000,0.0000,0.0000,-265.0,-2.62,-0.02,2911,00:00:08:49,33.4,2m,357.0,2.88,92.0,0.92,-265.0,-2.65,25.8,0.0,-357.00,-3.57
,06/02/2026 10:47,06/02/2026 10:56,XAUUSD,Buy,0.050,0.00000,0.00000,4531.04000,4533.16000,0.0000,0.0000,212.0,10.60,0.10,2911,00:00:08:50,44.5,3m,119.0,0.56,212.0,10.600000000000001,-119.0,-5.95,64.0,100.0,0.00,0.00
,06/02/2026 10:53,06/02/2026 10:56,XAUUSD,Sell,0.010,0.00000,0.00000,4529.29000,4533.44000,0.0000,0.0000,-415.0,-4.11,-0.04,2911,00:00:03:03,,,,,,,,,,,,
,06/02/2026 10:53,06/02/2026 10:56,XAUUSD,Buy,0.060,0.00000,0.00000,4529.69000,4533.19000,0.0000,0.0000,350.0,21.00,0.20,2911,00:00:03:04,,,,,,,,,,,,
,06/02/2026 10:53,06/02/2026 10:56,XAUUSD,Sell,0.010,0.00000,0.00000,4528.26000,4533.46000,0.0000,0.0000,-520.0,-5.15,-0.05,2911,00:00:02:23,,,,,,,,,,,,
,06/02/2026 10:54,06/02/2026 10:56,XAUUSD,Buy,0.070,0.00000,0.00000,4528.78000,4533.22000,0.0000,0.0000,444.0,31.08,0.29,2911,00:00:02:10,,,,,,,,,,,,
,06/02/2026 10:15,06/02/2026 10:18,XAUUSD,Buy,0.010,0.00000,0.00000,4540.18000,4539.83000,0.0000,0.0000,-35.0,-0.35,0.00,2911,00:00:03:53,,,,,,,,,,,,
,06/02/2026 10:18,06/02/2026 10:18,XAUUSD,Buy,0.030,0.00000,0.00000,4537.85000,4539.72000,0.0000,0.0000,187.0,5.61,0.05,2911,00:00:00:37,,,,,,,,,,,,
,06/02/2026 10:16,06/02/2026 10:18,XAUUSD,Buy,0.020,0.00000,0.00000,4539.13000,4539.73000,0.0000,0.0000,60.0,1.20,0.01,2911,00:00:02:38,,,,,,,,,,,,
,06/02/2026 10:11,06/02/2026 10:14,XAUUSD,Buy,0.020,0.00000,0.00000,4539.62000,4540.55000,0.0000,0.0000,93.0,1.86,0.02,2911,00:00:02:50,,,,,,,,,,,,
,06/02/2026 10:11,06/02/2026 10:14,XAUUSD,Buy,0.010,0.00000,0.00000,4540.66000,4540.59000,0.0000,0.0000,-7.0,-0.07,0.00,2911,00:00:03:09,,,,,,,,,,,,
,06/02/2026 10:14,06/02/2026 10:14,XAUUSD,Buy,0.030,0.00000,0.00000,4538.59000,4540.51000,0.0000,0.0000,192.0,5.76,0.05,2911,00:00:00:29,,,,,,,,,,,,
,06/02/2026 09:36,06/02/2026 10:11,XAUUSD,Buy,0.010,0.00000,0.00000,4537.64000,4539.81000,0.0000,0.0000,217.0,2.17,0.02,2911,00:00:35:16,2.9,1m,1373.0,6.33,217.0,2.17,-1373.0,-13.73,13.6,100.0,0.00,0.00
,06/02/2026 09:37,06/02/2026 10:11,XAUUSD,Buy,0.030,0.00000,0.00000,4535.57000,4539.79000,0.0000,0.0000,422.0,12.66,0.12,2911,00:00:34:15,3.0,1m,1166.0,2.76,422.0,12.66,-1166.0,-34.98,26.6,100.0,0.00,0.00
,06/02/2026 09:36,06/02/2026 10:11,XAUUSD,Buy,0.020,0.00000,0.00000,4536.49000,4539.79000,0.0000,0.0000,330.0,6.60,0.06,2911,00:00:35:09,2.9,1m,1258.0,3.81,330.0,6.6000000000000005,-1258.0,-25.16,20.8,100.0,0.00,0.00
,06/02/2026 09:40,06/02/2026 10:11,XAUUSD,Buy,0.050,0.00000,0.00000,4533.34000,4539.79000,0.0000,0.0000,645.0,32.25,0.30,2911,00:00:31:12,3.3,1m,943.0,1.46,645.0,32.25,-943.0,-47.150000000000006,40.6,100.0,0.00,0.00
,06/02/2026 09:39,06/02/2026 10:11,XAUUSD,Buy,0.040,0.00000,0.00000,4534.61000,4539.79000,0.0000,0.0000,518.0,20.72,0.20,2911,00:00:31:47,3.2,1m,1070.0,2.07,518.0,20.72,-1070.0,-42.800000000000004,32.6,100.0,0.00,0.00
,06/02/2026 09:42,06/02/2026 10:11,XAUUSD,Buy,0.060,0.00000,0.00000,4532.33000,4539.77000,0.0000,0.0000,744.0,44.64,0.42,2911,00:00:28:55,3.5,1m,680.0,0.91,744.0,44.64,-680.0,-40.8,52.2,100.0,0.00,0.00
,06/02/2026 10:11,06/02/2026 10:11,XAUUSD,Buy,0.010,0.00000,0.00000,4540.09000,4539.78000,0.0000,0.0000,-31.0,-0.31,0.00,2911,00:00:00:00,,,,,,,,,,,,
,06/02/2026 09:32,06/02/2026 09:35,XAUUSD,Buy,0.020,0.00000,0.00000,4535.62000,4536.11000,0.0000,0.0000,49.0,0.98,0.01,2911,00:00:03:38,,,,,,,,,,,,
,06/02/2026 09:32,06/02/2026 09:35,XAUUSD,Buy,0.010,0.00000,0.00000,4536.81000,4536.24000,0.0000,0.0000,-57.0,-0.57,-0.01,2911,00:00:03:47,,,,,,,,,,,,
,06/02/2026 09:33,06/02/2026 09:35,XAUUSD,Buy,0.030,0.00000,0.00000,4534.43000,4536.11000,0.0000,0.0000,168.0,5.04,0.05,2911,00:00:02:50,,,,,,,,,,,,
,06/02/2026 09:31,06/02/2026 09:31,XAUUSD,Buy,0.010,0.00000,0.00000,4535.88000,4537.06000,0.0000,0.0000,118.0,1.18,0.01,2911,00:00:00:47,,,,,,,,,,,,
,06/02/2026 09:31,06/02/2026 09:31,XAUUSD,Buy,0.020,0.00000,0.00000,4534.91000,4537.06000,0.0000,0.0000,215.0,4.30,0.04,2911,00:00:00:32,,,,,,,,,,,,
,06/02/2026 09:31,06/02/2026 09:31,XAUUSD,Buy,0.010,0.00000,0.00000,4537.24000,4537.03000,0.0000,0.0000,-21.0,-0.21,0.00,2911,00:00:00:08,,,,,,,,,,,,
,06/02/2026 09:27,06/02/2026 09:28,XAUUSD,Buy,0.010,0.00000,0.00000,4529.38000,4532.41000,0.0000,0.0000,303.0,3.03,0.03,2911,00:00:01:19,,,,,,,,,,,,
,06/02/2026 09:27,06/02/2026 09:28,XAUUSD,Buy,0.010,0.00000,0.00000,4530.48000,4532.42000,0.0000,0.0000,194.0,1.94,0.02,2911,00:00:01:00,,,,,,,,,,,,
,06/02/2026 09:28,06/02/2026 09:28,XAUUSD,Buy,0.010,0.00000,0.00000,4532.77000,4532.58000,0.0000,0.0000,-19.0,-0.19,0.00,2911,00:00:00:01,,,,,,,,,,,,
,06/02/2026 09:28,06/02/2026 09:28,XAUUSD,Buy,0.010,0.00000,0.00000,4531.16000,4532.47000,0.0000,0.0000,131.0,1.31,0.01,2911,00:00:00:05,,,,,,,,,,,,
,06/02/2026 09:22,06/02/2026 09:26,XAUUSD,Buy,0.010,0.00000,0.00000,4528.49000,4529.24000,0.0000,0.0000,75.0,0.75,0.01,2911,00:00:04:49,100.0,4m,33.0,0.01,108.0,1.08,0.0,0.0,100.0,69.4,-33.00,-0.33
,06/02/2026 09:22,06/02/2026 09:26,XAUUSD,Buy,0.010,0.00000,0.00000,4530.27000,4529.18000,0.0000,0.0000,-109.0,-1.09,-0.01,2911,00:00:04:35,0.0,0s,109.0,109.89,0.0,0.0,-109.0,-1.09,0.0,0.0,-109.00,-1.09
,06/02/2026 09:26,06/02/2026 09:26,XAUUSD,Buy,0.030,0.00000,0.00000,4528.07000,4529.19000,0.0000,0.0000,112.0,3.36,0.03,2911,00:00:00:13,,,,,,,,,,,,
,06/02/2026 09:25,06/02/2026 09:26,XAUUSD,Buy,0.020,0.00000,0.00000,4527.37000,4529.20000,0.0000,0.0000,183.0,3.66,0.03,2911,00:00:01:45,,,,,,,,,,,,
,06/02/2026 09:21,06/02/2026 09:21,XAUUSD,Buy,0.010,0.00000,0.00000,4526.70000,4528.36000,0.0000,0.0000,166.0,1.66,0.02,2911,00:00:00:14,,,,,,,,,,,,
,06/02/2026 09:21,06/02/2026 09:21,XAUUSD,Buy,0.010,0.00000,0.00000,4524.86000,4528.32000,0.0000,0.0000,346.0,3.46,0.03,2911,00:00:00:29,,,,,,,,,,,,
,06/02/2026 09:21,06/02/2026 09:21,XAUUSD,Buy,0.010,0.00000,0.00000,4527.70000,4528.62000,0.0000,0.0000,92.0,0.92,0.01,2911,00:00:00:02,,,,,,,,,,,,
,06/02/2026 09:17,06/02/2026 09:20,XAUUSD,Buy,0.010,0.00000,0.00000,4523.39000,4523.01000,0.0000,0.0000,-38.0,-0.38,0.00,2911,00:00:03:30,,,,,,,,,,,,
,06/02/2026 09:19,06/02/2026 09:20,XAUUSD,Buy,0.030,0.00000,0.00000,4521.65000,4523.22000,0.0000,0.0000,157.0,4.71,0.04,2911,00:00:01:31,,,,,,,,,,,,
,06/02/2026 09:17,06/02/2026 09:20,XAUUSD,Buy,0.020,0.00000,0.00000,4522.59000,4523.18000,0.0000,0.0000,59.0,1.18,0.01,2911,00:00:02:40,,,,,,,,,,,,
,06/02/2026 09:20,06/02/2026 09:20,XAUUSD,Buy,0.040,0.00000,0.00000,4520.96000,4522.59000,0.0000,0.0000,163.0,6.52,0.06,2911,00:00:00:31,,,,,,,,,,,,
,06/02/2026 09:07,06/02/2026 09:16,XAUUSD,Buy,0.010,0.00000,0.00000,4524.74000,4523.88000,0.0000,0.0000,-86.0,-0.86,-0.01,2911,00:00:09:33,88.9,8m,1047.0,0.09,961.0,9.61,-86.0,-0.86,91.8,0.0,-1047.00,-10.47
,06/02/2026 09:07,06/02/2026 09:16,XAUUSD,Buy,0.020,0.00000,0.00000,4523.53000,4523.94000,0.0000,0.0000,41.0,0.82,0.01,2911,00:00:09:24,100.0,9m,1041.0,0.00,1082.0,21.64,0.0,0.0,100.0,3.8,-1041.00,-20.82
,06/02/2026 09:09,06/02/2026 09:16,XAUUSD,Buy,0.040,0.00000,0.00000,4521.37000,4523.99000,0.0000,0.0000,262.0,10.48,0.10,2911,00:00:06:47,100.0,6m,1036.0,0.00,1298.0,51.92,0.0,0.0,100.0,20.2,-1036.00,-41.44
,06/02/2026 09:08,06/02/2026 09:16,XAUUSD,Buy,0.030,0.00000,0.00000,4522.48000,4523.93000,0.0000,0.0000,145.0,4.35,0.04,2911,00:00:08:34,100.0,8m,1042.0,0.00,1187.0,35.61,0.0,0.0,100.0,12.2,-1042.00,-31.26
,06/02/2026 09:15,06/02/2026 09:16,XAUUSD,Sell,0.010,0.00000,0.00000,4518.73000,4524.25000,0.0000,0.0000,-552.0,-5.46,-0.05,2911,00:00:01:28,,,,,,,,,,,,
,06/02/2026 09:14,06/02/2026 09:16,XAUUSD,Buy,0.050,0.00000,0.00000,4519.69000,4523.97000,0.0000,0.0000,428.0,21.40,0.20,2911,00:00:02:16,,,,,,,,,,,,
,06/02/2026 09:15,06/02/2026 09:16,XAUUSD,Buy,0.020,0.00000,0.00000,4518.92000,4523.90000,0.0000,0.0000,498.0,9.96,0.10,2911,00:00:01:18,,,,,,,,,,,,
,06/02/2026 09:16,06/02/2026 09:16,XAUUSD,Sell,0.040,0.00000,0.00000,4520.99000,4523.97000,0.0000,0.0000,-298.0,-11.80,-0.11,2911,00:00:00:12,,,,,,,,,,,,
,06/02/2026 09:15,06/02/2026 09:16,XAUUSD,Sell,0.030,0.00000,0.00000,4519.78000,4524.16000,0.0000,0.0000,-438.0,-13.01,-0.12,2911,00:00:00:42,,,,,,,,,,,,
,06/02/2026 08:46,06/02/2026 09:05,XAUUSD,Buy,0.010,0.00000,0.00000,4525.16000,4522.20000,0.0000,0.0000,-296.0,-2.96,-0.03,2911,00:00:19:20,94.8,18m,738.0,0.67,442.0,4.42,-296.0,-2.96,59.9,0.0,-738.00,-7.38
,06/02/2026 08:48,06/02/2026 09:05,XAUUSD,Buy,0.030,0.00000,0.00000,4522.98000,4522.29000,0.0000,0.0000,-69.0,-2.07,-0.02,2911,00:00:17:08,94.2,16m,683.0,0.11,614.0,18.419999999999998,-69.0,-2.07,89.9,0.0,-683.00,-20.49
,06/02/2026 08:46,06/02/2026 09:05,XAUUSD,Buy,0.020,0.00000,0.00000,4524.03000,4522.25000,0.0000,0.0000,-178.0,-3.56,-0.03,2911,00:00:18:48,94.8,17m,733.0,0.32,555.0,11.1,-178.0,-3.56,75.7,0.0,-733.00,-14.66
,06/02/2026 08:51,06/02/2026 09:05,XAUUSD,Buy,0.050,0.00000,0.00000,4520.70000,4521.97000,0.0000,0.0000,127.0,6.35,0.06,2911,00:00:14:14,100.0,14m,708.0,0.00,835.0,41.75,0.0,0.0,100.0,15.2,-708.00,-35.40
,06/02/2026 08:50,06/02/2026 09:05,XAUUSD,Buy,0.040,0.00000,0.00000,4521.95000,4522.25000,0.0000,0.0000,30.0,1.20,0.01,2911,00:00:14:29,100.0,14m,680.0,0.00,710.0,28.400000000000002,0.0,0.0,100.0,4.2,-680.00,-27.20
,06/02/2026 08:52,06/02/2026 09:05,XAUUSD,Buy,0.060,0.00000,0.00000,4519.32000,4521.90000,0.0000,0.0000,258.0,15.48,0.15,2911,00:00:13:20,100.0,13m,715.0,0.00,973.0,58.379999999999995,0.0,0.0,100.0,26.5,-715.00,-42.90
,06/02/2026 08:52,06/02/2026 09:05,XAUUSD,Sell,0.020,0.00000,0.00000,4519.24000,4522.32000,0.0000,0.0000,-308.0,-6.10,-0.06,2911,00:00:13:03,0.0,0s,903.0,909.09,0.0,0.0,-903.0,-18.06,0.0,65.9,-308.00,-6.16
,06/02/2026 08:52,06/02/2026 09:05,XAUUSD,Sell,0.010,0.00000,0.00000,4518.83000,4522.33000,0.0000,0.0000,-350.0,-3.47,-0.03,2911,00:00:13:12,0.0,0s,944.0,1000.00,0.0,0.0,-944.0,-9.44,0.0,62.9,-350.00,-3.50
,06/02/2026 08:53,06/02/2026 09:05,XAUUSD,Sell,0.030,0.00000,0.00000,4520.29000,4522.18000,0.0000,0.0000,-189.0,-5.61,-0.05,2911,00:00:11:43,0.0,0s,798.0,833.33,0.0,0.0,-798.0,-23.939999999999998,0.0,76.3,-189.00,-5.67
,06/02/2026 08:55,06/02/2026 09:05,XAUUSD,Buy,0.040,0.00000,0.00000,4518.79000,4521.80000,0.0000,0.0000,301.0,12.04,0.12,2911,00:00:09:57,100.0,9m,647.0,0.00,948.0,37.92,0.0,0.0,100.0,31.8,-647.00,-25.88
,06/02/2026 08:55,06/02/2026 09:05,XAUUSD,Sell,0.010,0.00000,0.00000,4516.60000,4522.15000,0.0000,0.0000,-555.0,-5.49,-0.05,2911,00:00:09:40,0.0,0s,1167.0,1250.00,0.0,0.0,-1167.0,-11.67,0.0,52.4,-555.00,-5.55
,06/02/2026 08:55,06/02/2026 09:05,XAUUSD,Sell,0.010,0.00000,0.00000,4517.53000,4522.13000,0.0000,0.0000,-460.0,-4.55,-0.04,2911,00:00:09:49,0.0,0s,1074.0,1111.11,0.0,0.0,-1074.0,-10.74,0.0,57.2,-460.00,-4.60
,06/02/2026 08:56,06/02/2026 09:05,XAUUSD,Buy,0.050,0.00000,0.00000,4517.36000,4521.54000,0.0000,0.0000,418.0,20.90,0.20,2911,00:00:09:16,100.0,9m,673.0,0.00,1091.0,54.550000000000004,0.0,0.0,100.0,38.3,-673.00,-33.65
,06/02/2026 09:05,06/02/2026 09:05,XAUUSD,Sell,0.060,0.00000,0.00000,4521.59000,4521.85000,0.0000,0.0000,-26.0,-1.54,-0.01,2911,00:00:00:00,,,,,,,,,,,,
,06/02/2026 08:43,06/02/2026 08:45,XAUUSD,Buy,0.010,0.00000,0.00000,4526.96000,4526.04000,0.0000,0.0000,-92.0,-0.92,-0.01,2911,00:00:01:56,,,,,,,,,,,,
,06/02/2026 08:44,06/02/2026 08:45,XAUUSD,Buy,0.030,0.00000,0.00000,4523.81000,4526.07000,0.0000,0.0000,226.0,6.78,0.06,2911,00:00:01:01,,,,,,,,,,,,
,06/02/2026 08:43,06/02/2026 08:45,XAUUSD,Buy,0.020,0.00000,0.00000,4525.96000,4526.03000,0.0000,0.0000,7.0,0.14,0.00,2911,00:00:01:43,,,,,,,,,,,,
,06/02/2026 08:35,06/02/2026 08:42,XAUUSD,Buy,0.010,0.00000,0.00000,4527.27000,4525.18000,0.0000,0.0000,-209.0,-2.09,-0.02,2911,00:00:07:26,85.8,6m,557.0,0.60,348.0,3.48,-209.0,-2.09,62.5,0.0,-557.00,-5.57
,06/02/2026 08:35,06/02/2026 08:42,XAUUSD,Buy,0.010,0.00000,0.00000,4528.30000,4525.11000,0.0000,0.0000,-319.0,-3.19,-0.03,2911,00:00:07:05,85.8,6m,564.0,1.30,245.0,2.45,-319.0,-3.19,43.4,0.0,-564.00,-5.64
,06/02/2026 08:37,06/02/2026 08:42,XAUUSD,Buy,0.030,0.00000,0.00000,4525.01000,4524.90000,0.0000,0.0000,-11.0,-0.33,0.00,2911,00:00:04:40,80.0,3m,552.0,0.02,541.0,16.23,-11.0,-0.32999999999999996,98.0,0.0,-552.00,-16.56
,06/02/2026 08:36,06/02/2026 08:42,XAUUSD,Buy,0.020,0.00000,0.00000,4526.26000,4525.08000,0.0000,0.0000,-118.0,-2.36,-0.02,2911,00:00:06:27,85.8,5m,567.0,0.26,449.0,8.98,-118.0,-2.36,79.2,0.0,-567.00,-11.34
,06/02/2026 08:40,06/02/2026 08:42,XAUUSD,Buy,0.050,0.00000,0.00000,4522.96000,4524.86000,0.0000,0.0000,190.0,9.50,0.09,2911,00:00:02:00,,,,,,,,,,,,
,06/02/2026 08:38,06/02/2026 08:42,XAUUSD,Buy,0.040,0.00000,0.00000,4523.98000,4524.87000,0.0000,0.0000,89.0,3.56,0.03,2911,00:00:03:59,,,,,,,,,,,,
,06/02/2026 08:33,06/02/2026 08:34,XAUUSD,Buy,0.010,0.00000,0.00000,4524.40000,4526.12000,0.0000,0.0000,172.0,1.72,0.02,2911,00:00:01:33,,,,,,,,,,,,
,06/02/2026 08:33,06/02/2026 08:34,XAUUSD,Buy,0.020,0.00000,0.00000,4523.37000,4525.67000,0.0000,0.0000,230.0,4.60,0.04,2911,00:00:01:26,,,,,,,,,,,,
,06/02/2026 08:34,06/02/2026 08:34,XAUUSD,Buy,0.010,0.00000,0.00000,4525.43000,4525.61000,0.0000,0.0000,18.0,0.18,0.00,2911,00:00:00:03,,,,,,,,,,,,
,06/02/2026 08:29,06/02/2026 08:30,XAUUSD,Buy,0.020,0.00000,0.00000,4519.75000,4522.23000,0.0000,0.0000,248.0,4.96,0.05,2911,00:00:00:52,,,,,,,,,,,,
,06/02/2026 08:28,06/02/2026 08:30,XAUUSD,Buy,0.010,0.00000,0.00000,4521.43000,4522.14000,0.0000,0.0000,71.0,0.71,0.01,2911,00:00:02:02,,,,,,,,,,,,
,06/02/2026 08:23,06/02/2026 08:27,XAUUSD,Buy,0.010,0.00000,0.00000,4519.56000,4518.89000,0.0000,0.0000,-67.0,-0.67,-0.01,2911,00:00:04:05,75.0,3m,1427.0,0.05,1360.0,13.6,-67.0,-0.67,95.3,0.0,-1427.00,-14.27
,06/02/2026 08:25,06/02/2026 08:27,XAUUSD,Buy,0.030,0.00000,0.00000,4517.14000,4518.95000,0.0000,0.0000,181.0,5.43,0.05,2911,00:00:01:32,,,,,,,,,,,,
,06/02/2026 08:23,06/02/2026 08:27,XAUUSD,Buy,0.020,0.00000,0.00000,4518.40000,4518.90000,0.0000,0.0000,50.0,1.00,0.01,2911,00:00:03:55,,,,,,,,,,,,
,06/02/2026 08:16,06/02/2026 08:22,XAUUSD,Buy,0.020,0.00000,0.00000,4517.58000,4520.20000,0.0000,0.0000,262.0,5.24,0.05,2911,00:00:05:43,100.0,5m,1335.0,0.00,1597.0,31.94,0.0,0.0,100.0,16.4,-1335.00,-26.70
,06/02/2026 08:16,06/02/2026 08:22,XAUUSD,Buy,0.010,0.00000,0.00000,4518.96000,4520.19000,0.0000,0.0000,123.0,1.23,0.01,2911,00:00:06:11,100.0,6m,1336.0,0.00,1459.0,14.59,0.0,0.0,100.0,8.4,-1336.00,-13.36
,06/02/2026 08:22,06/02/2026 08:22,XAUUSD,Buy,0.010,0.00000,0.00000,4520.70000,4520.20000,0.0000,0.0000,-50.0,-0.50,0.00,2911,00:00:00:00,,,,,,,,,,,,
,06/02/2026 08:11,06/02/2026 08:15,XAUUSD,Buy,0.020,0.00000,0.00000,4516.66000,4518.85000,0.0000,0.0000,219.0,4.38,0.04,2911,00:00:03:47,,,,,,,,,,,,
,06/02/2026 08:11,06/02/2026 08:15,XAUUSD,Buy,0.010,0.00000,0.00000,4517.82000,4518.85000,0.0000,0.0000,103.0,1.03,0.01,2911,00:00:03:59,,,,,,,,,,,,
,06/02/2026 08:14,06/02/2026 08:15,XAUUSD,Buy,0.010,0.00000,0.00000,4518.78000,4519.02000,0.0000,0.0000,24.0,0.24,0.00,2911,00:00:00:55,,,,,,,,,,,,
,06/02/2026 07:59,06/02/2026 08:10,XAUUSD,Buy,0.010,0.00000,0.00000,4517.62000,4517.30000,0.0000,0.0000,-32.0,-0.32,0.00,2911,00:00:11:26,91.0,10m,1999.0,0.02,1967.0,19.67,-32.0,-0.32,98.4,0.0,-1999.00,-19.99
,06/02/2026 08:10,06/02/2026 08:10,XAUUSD,Buy,0.030,0.00000,0.00000,4515.48000,4517.23000,0.0000,0.0000,175.0,5.25,0.05,2911,00:00:00:22,,,,,,,,,,,,
,06/02/2026 08:00,06/02/2026 08:10,XAUUSD,Buy,0.020,0.00000,0.00000,4516.45000,4517.25000,0.0000,0.0000,80.0,1.60,0.02,2911,00:00:09:50,100.0,9m,2004.0,0.00,2084.0,41.68,0.0,0.0,100.0,3.8,-2004.00,-40.08
,06/02/2026 07:47,06/02/2026 07:58,XAUUSD,Buy,0.010,0.00000,0.00000,4512.56000,4514.96000,0.0000,0.0000,240.0,2.40,0.02,2911,00:00:11:00,100.0,11m,1906.0,0.00,2146.0,21.46,0.0,0.0,100.0,11.2,-1906.00,-19.06
,06/02/2026 07:47,06/02/2026 07:58,XAUUSD,Buy,0.010,0.00000,0.00000,4515.81000,4515.06000,0.0000,0.0000,-75.0,-0.75,-0.01,2911,00:00:10:41,91.0,9m,1896.0,0.04,1821.0,18.21,-75.0,-0.75,96.0,0.0,-1896.00,-18.96
,06/02/2026 07:47,06/02/2026 07:58,XAUUSD,Buy,0.010,0.00000,0.00000,4514.95000,4515.06000,0.0000,0.0000,11.0,0.11,0.00,2911,00:00:10:45,100.0,10m,1896.0,0.00,1907.0,19.07,0.0,0.0,100.0,0.6,-1896.00,-18.96
,06/02/2026 07:48,06/02/2026 07:58,XAUUSD,Buy,0.020,0.00000,0.00000,4513.71000,4515.09000,0.0000,0.0000,138.0,2.76,0.03,2911,00:00:10:05,100.0,10m,1893.0,0.00,2031.0,40.62,0.0,0.0,100.0,6.8,-1893.00,-37.86
,06/02/2026 07:41,06/02/2026 07:46,XAUUSD,Buy,0.010,0.00000,0.00000,4510.46000,4512.36000,0.0000,0.0000,190.0,1.90,0.02,2911,00:00:05:06,100.0,5m,1964.0,0.00,2154.0,21.54,0.0,0.0,100.0,8.8,-1964.00,-19.64
,06/02/2026 07:41,06/02/2026 07:46,XAUUSD,Buy,0.010,0.00000,0.00000,4509.33000,4512.37000,0.0000,0.0000,304.0,3.04,0.03,2911,00:00:05:39,100.0,5m,1963.0,0.00,2267.0,22.67,0.0,0.0,100.0,13.4,-1963.00,-19.63
,06/02/2026 07:46,06/02/2026 07:46,XAUUSD,Buy,0.010,0.00000,0.00000,4511.81000,4512.57000,0.0000,0.0000,76.0,0.76,0.01,2911,00:00:00:03,,,,,,,,,,,,
,06/02/2026 07:34,06/02/2026 07:40,XAUUSD,Buy,0.010,0.00000,0.00000,4507.60000,4509.42000,0.0000,0.0000,182.0,1.82,0.02,2911,00:00:05:29,100.0,5m,2422.0,0.00,2604.0,26.04,0.0,0.0,100.0,7.0,-2422.00,-24.22
,06/02/2026 07:34,06/02/2026 07:40,XAUUSD,Buy,0.010,0.00000,0.00000,4506.48000,4509.42000,0.0000,0.0000,294.0,2.94,0.03,2911,00:00:06:01,100.0,6m,2422.0,0.00,2716.0,27.16,0.0,0.0,100.0,10.8,-2422.00,-24.22
,06/02/2026 07:35,06/02/2026 07:40,XAUUSD,Buy,0.010,0.00000,0.00000,4509.07000,4509.42000,0.0000,0.0000,35.0,0.35,0.00,2911,00:00:05:01,100.0,5m,2422.0,0.00,2457.0,24.57,0.0,0.0,100.0,1.4,-2422.00,-24.22
,06/02/2026 07:32,06/02/2026 07:33,XAUUSD,Buy,0.010,0.00000,0.00000,4505.31000,4506.27000,0.0000,0.0000,96.0,0.96,0.01,2911,00:00:00:58,,,,,,,,,,,,
,06/02/2026 07:33,06/02/2026 07:33,XAUUSD,Buy,0.010,0.00000,0.00000,4506.48000,4506.19000,0.0000,0.0000,-29.0,-0.29,0.00,2911,00:00:00:01,,,,,,,,,,,,
,06/02/2026 07:32,06/02/2026 07:33,XAUUSD,Buy,0.020,0.00000,0.00000,4504.07000,4506.22000,0.0000,0.0000,215.0,4.30,0.04,2911,00:00:00:38,,,,,,,,,,,,
,06/02/2026 07:19,06/02/2026 07:31,XAUUSD,Buy,0.010,0.00000,0.00000,4508.45000,4504.60000,0.0000,0.0000,-385.0,-3.85,-0.04,2911,00:00:12:07,91.7,11m,3314.0,0.13,2929.0,29.29,-385.0,-3.85,88.4,0.0,-3314.00,-33.14
,06/02/2026 07:21,06/02/2026 07:31,XAUUSD,Buy,0.030,0.00000,0.00000,4506.02000,4505.84000,0.0000,0.0000,-18.0,-0.54,-0.01,2911,00:00:10:07,90.0,9m,3096.0,0.01,3078.0,92.34,-18.0,-0.54,99.4,0.0,-3096.00,-92.88
,06/02/2026 07:20,06/02/2026 07:31,XAUUSD,Buy,0.020,0.00000,0.00000,4507.31000,4505.74000,0.0000,0.0000,-157.0,-3.14,-0.03,2911,00:00:10:42,91.0,9m,3165.0,0.05,3008.0,60.160000000000004,-157.0,-3.14,95.0,0.0,-3165.00,-63.30
,06/02/2026 07:30,06/02/2026 07:31,XAUUSD,Buy,0.050,0.00000,0.00000,4504.15000,4505.83000,0.0000,0.0000,168.0,8.40,0.08,2911,00:00:01:00,,,,,,,,,,,,
,06/02/2026 07:25,06/02/2026 07:31,XAUUSD,Buy,0.040,0.00000,0.00000,4504.98000,4505.83000,0.0000,0.0000,85.0,3.40,0.03,2911,00:00:05:48,100.0,5m,2963.0,0.00,3048.0,121.92,0.0,0.0,100.0,2.8,-2963.00,-118.52
,06/02/2026 07:16,06/02/2026 07:18,XAUUSD,Buy,0.010,0.00000,0.00000,4508.58000,4509.14000,0.0000,0.0000,56.0,0.56,0.01,2911,00:00:02:12,,,,,,,,,,,,
