Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,04/23/2025 03:13,04/23/2025 03:14,XAUUSD,Sell,1.710,0.00000,0.00000,3333.11000,3336.46000,0.0000,0.0000,-335.0,-571.66,-0.06,"XAU ZC-03 HL 7",6550,00:00:01:03,,,,,,,,,,,,
,04/22/2025 22:15,04/23/2025 00:47,XAUUSD,Sell,3.070,0.00000,0.00000,3333.00000,3362.11000,0.0000,0.0000,-2911.0,-8935.54,-0.87,"XAU ZC-03 HL 7",6550,00:02:31:35,28.3,42m,4261.0,2.16,1350.0,4144.5,-2911.0,-8936.77,31.7,0.0,-4261.00,-13081.27
,04/23/2025 00:33,04/23/2025 00:47,XAUUSD,Sell,2.300,0.00000,0.00000,3355.66000,3361.76000,0.0000,0.0000,-610.0,-1402.54,-0.14,"XAU ZC-03 HL 6",6549,00:00:14:20,53.4,7m,952.0,1.78,342.0,786.5999999999999,-610.0,-1403.0,35.9,0.0,-952.00,-2189.60
,04/22/2025 22:04,04/22/2025 22:05,XAUUSD,Sell,1.690,0.00000,0.00000,3331.76000,3320.85000,0.0000,0.0000,1091.0,1844.97,0.18,"XAU ZC-03 HL 7",6550,00:00:01:04,,,,,,,,,,,,
,04/22/2025 22:02,04/22/2025 22:05,XAUUSD,Sell,2.250,0.00000,0.00000,3339.45000,3321.99000,0.0000,0.0000,1746.0,3926.70,0.39,"XAU ZC-03 HL 6",6549,00:00:02:19,,,,,,,,,,,,
,04/22/2025 18:49,04/22/2025 22:05,XAUUSD,Sell,3.000,0.00000,0.00000,3378.15000,3322.05000,0.0000,0.0000,5610.0,16828.50,1.68,"XAU ZC-03 HL 2",6545,00:03:15:44,25.0,48m,1475.0,0.12,5610.0,16830.0,-659.0,-1977.0,89.5,100.0,0.00,0.00
,04/22/2025 16:37,04/22/2025 17:16,XAUUSD,Sell,3.020,0.00000,0.00000,3377.96000,3402.99000,0.0000,0.0000,-2503.0,-7556.94,-0.75,"XAU ZC-03 HL 2",6545,00:00:38:50,7.7,2m,3018.0,4.86,515.0,1555.3,-2503.0,-7559.06,17.1,0.0,-3018.00,-9114.36
,04/22/2025 16:19,04/22/2025 16:33,XAUUSD,Sell,2.240,0.00000,0.00000,3401.59000,3388.97000,0.0000,0.0000,1262.0,2826.66,0.28,"XAU ZC-03 HL 1",6543,00:00:14:12,100.0,14m,934.0,0.00,2187.0,4898.88,0.0,0.0,100.0,57.7,-925.00,-2072.00
,04/22/2025 14:47,04/22/2025 16:33,XAUUSD,Sell,2.980,0.00000,0.00000,3425.47000,3389.06000,0.0000,0.0000,3641.0,10848.69,1.09,"XAU ZC-03 HL 5",6548,00:01:46:19,68.9,1h 13m,1891.0,0.15,4575.0,13633.5,-679.0,-2023.42,87.1,82.2,-934.00,-2783.32
,04/22/2025 13:48,04/22/2025 14:30,XAUUSD,Sell,2.990,0.00000,0.00000,3426.24000,3435.96000,0.0000,0.0000,-972.0,-2905.38,-0.29,"XAU ZC-03 HL 5",6548,00:00:41:54,14.3,5m,1750.0,1.30,760.0,2272.4,-990.0,-2960.1000000000004,43.4,1.0,-1732.00,-5178.68
,04/22/2025 13:39,04/22/2025 13:46,XAUUSD,Sell,2.220,0.00000,0.00000,3424.92000,3418.42000,0.0000,0.0000,650.0,1444.78,0.15,"XAU ZC-03 HL 5",6548,00:00:06:21,100.0,6m,683.0,0.00,1323.0,2937.0600000000004,0.0,0.0,100.0,49.1,-673.00,-1494.06
,04/22/2025 13:25,04/22/2025 13:46,XAUUSD,Sell,2.960,0.00000,0.00000,3448.80000,3418.73000,0.0000,0.0000,3007.0,8902.79,0.90,"XAU ZC-03 HL 4",6547,00:00:20:21,100.0,20m,704.0,0.00,3711.0,10984.56,0.0,0.0,100.0,81.0,-704.00,-2083.84
,04/22/2025 07:25,04/22/2025 08:54,XAUUSD,Buy,2.980,0.00000,0.00000,3471.18000,3447.26000,0.0000,0.0000,-2392.0,-7128.16,-0.72,"XAU ZC-03 HL 3",6546,00:01:29:07,22.5,20m,3206.0,3.45,720.0,2145.6,-2486.0,-7408.28,22.5,2.9,-3112.00,-9273.76
,04/22/2025 06:14,04/22/2025 07:13,XAUUSD,Buy,3.010,0.00000,0.00000,3496.69000,3467.93000,0.0000,0.0000,-2876.0,-8657.96,-0.86,"XAU ZC-03 HL 8",6551,00:00:58:45,3.4,1m,3438.0,15.70,206.0,620.06,-3232.0,-9728.32,6.0,10.4,-3082.00,-9276.82
,04/22/2025 07:05,04/22/2025 07:13,XAUUSD,Buy,2.260,0.00000,0.00000,3470.71000,3467.85000,0.0000,0.0000,-286.0,-645.68,-0.06,"XAU ZC-03 HL 3",6546,00:00:07:41,62.5,4m,1145.0,1.24,511.0,1154.86,-634.0,-1432.84,44.6,30.4,-797.00,-1801.22
,04/22/2025 02:45,04/22/2025 04:02,XAUUSD,Buy,2.220,0.00000,0.00000,3471.47000,3485.47000,0.0000,0.0000,1400.0,3109.34,0.31,"XAU ZC-03 HL 3",6546,00:01:16:28,89.7,1h 8m,1150.0,0.17,2320.0,5150.400000000001,-387.0,-859.1400000000001,85.7,66.0,-920.00,-2042.40
,04/22/2025 02:02,04/22/2025 04:02,XAUUSD,Buy,2.960,0.00000,0.00000,3444.97000,3485.26000,0.0000,0.0000,4029.0,11925.84,1.21,"XAU ZC-03 HL 4",6547,00:01:59:45,97.5,1h 56m,1150.0,0.03,4970.0,14711.2,-155.0,-458.8,97.0,81.6,-941.00,-2785.36
,04/22/2025 01:36,04/22/2025 02:02,XAUUSD,Buy,2.210,0.00000,0.00000,3447.37000,3445.39000,0.0000,0.0000,-198.0,-436.48,-0.04,"XAU ZC-03 HL 4",6547,00:00:26:03,92.4,24m,881.0,0.29,683.0,1502.6000000000001,-198.0,-435.6,77.5,0.0,-881.00,-1938.20
,04/22/2025 00:02,04/22/2025 02:02,XAUUSD,Buy,2.950,0.00000,0.00000,3425.16000,3445.44000,0.0000,0.0000,2028.0,5980.54,0.61,"XAU ZC-03 HL 5",6548,00:01:59:30,67.5,1h 20m,1029.0,0.32,2904.0,8566.800000000001,-924.0,-2725.8,75.9,77.1,-876.00,-2584.20
,04/21/2025 12:28,04/21/2025 23:50,XAUUSD,Buy,2.910,0.00000,0.00000,3401.91000,3434.74000,0.0000,0.0000,3283.0,9554.98,0.98,"XAU ZC-03 HL 1",6543,00:11:22:40,99.8,11h 21m,2272.0,0.07,4195.0,12207.45,-278.0,-808.98,93.8,79.6,-912.00,-2653.92
,04/21/2025 13:53,04/21/2025 23:50,XAUUSD,Buy,2.180,0.00000,0.00000,3425.67000,3434.88000,0.0000,0.0000,921.0,2008.00,0.21,"XAU ZC-03 HL 5",6548,00:09:57:15,30.0,2h 59m,2272.0,1.04,1819.0,3965.42,-1894.0,-4128.92,49.0,75.8,-898.00,-1957.64
,04/21/2025 11:42,04/21/2025 12:26,XAUUSD,Buy,2.170,0.00000,0.00000,3401.86000,3398.11000,0.0000,0.0000,-375.0,-814.62,-0.08,"XAU ZC-03 HL 1",6543,00:00:44:01,91.0,40m,846.0,0.80,471.0,1022.0699999999999,-375.0,-813.75,55.7,0.0,-846.00,-1835.82
,04/21/2025 02:15,04/21/2025 12:26,XAUUSD,Buy,2.900,0.00000,0.00000,3377.76000,3398.75000,0.0000,0.0000,2099.0,6085.94,0.63,"XAU ZC-03 HL 2",6545,00:10:11:40,90.9,9h 16m,1391.0,0.23,2881.0,8354.9,-652.0,-1890.8,81.5,77.9,-782.00,-2267.80
,04/21/2025 01:55,04/21/2025 02:11,XAUUSD,Buy,1.610,0.00000,0.00000,3378.13000,3375.14000,0.0000,0.0000,-299.0,-481.23,-0.05,"XAU ZC-03 HL 2",6545,00:00:15:25,50.0,7m,674.0,0.80,375.0,603.75,-299.0,-481.39000000000004,55.6,0.0,-674.00,-1085.14
,04/21/2025 00:12,04/21/2025 02:11,XAUUSD,Buy,2.140,0.00000,0.00000,3356.25000,3375.20000,0.0000,0.0000,1895.0,4056.37,0.42,"XAU ZC-03 HL 6",6549,00:01:58:44,85.8,1h 41m,819.0,0.12,2563.0,5484.820000000001,-301.0,-644.14,89.5,76.7,-668.00,-1429.52
,04/20/2025 22:05,04/21/2025 02:11,XAUUSD,Buy,2.850,0.00000,0.00000,3332.99000,3375.10000,0.0000,0.0000,4211.0,12001.07,1.26,"XAU ZC-03 HL 7",6550,00:04:05:52,98.8,4h 2m,819.0,0.02,4889.0,13933.65,-118.0,-336.3,97.6,86.5,-678.00,-1932.30
,04/17/2025 02:10,04/17/2025 14:27,XAUUSD,Buy,2.880,0.00000,0.00000,3333.43000,3304.01000,0.0000,0.0000,-2942.0,-8472.96,-0.88,"XAU ZC-03 HL 7",6550,00:12:17:29,27.7,3h 24m,4066.0,2.62,1124.0,3237.12,-2942.0,-8472.96,27.6,0.0,-4066.00,-11710.08
,04/17/2025 14:00,04/17/2025 14:27,XAUUSD,Buy,2.160,0.00000,0.00000,3309.62000,3304.24000,0.0000,0.0000,-538.0,-1162.30,-0.12,"XAU ZC-03 HL 10",6553,00:00:27:08,44.5,12m,896.0,1.50,358.0,773.2800000000001,-538.0,-1162.0800000000002,40.0,0.0,-896.00,-1935.36
,04/17/2025 01:31,04/17/2025 01:51,XAUUSD,Buy,2.180,0.00000,0.00000,3333.28000,3327.03000,0.0000,0.0000,-625.0,-1361.63,-0.14,"XAU ZC-03 HL 7",6550,00:00:19:56,75.0,14m,1596.0,0.64,971.0,2116.78,-625.0,-1362.5,60.8,0.0,-1596.00,-3479.28
,04/17/2025 01:20,04/17/2025 01:51,XAUUSD,Buy,2.910,0.00000,0.00000,3355.76000,3326.93000,0.0000,0.0000,-2883.0,-8388.66,-0.87,"XAU ZC-03 HL 6",6549,00:00:31:18,0.0,0s,2883.0,3333.33,0.0,0.0,-2883.0,-8389.53,0.0,0.0,-2883.00,-8389.53
,04/16/2025 18:21,04/16/2025 22:58,XAUUSD,Buy,2.150,0.00000,0.00000,3333.28000,3350.47000,0.0000,0.0000,1719.0,3696.49,0.38,"XAU ZC-03 HL 7",6550,00:04:36:43,100.0,4h 36m,767.0,0.00,2312.0,4970.8,0.0,0.0,100.0,74.4,-593.00,-1274.95
,04/16/2025 08:27,04/16/2025 22:58,XAUUSD,Buy,2.870,0.00000,0.00000,3309.97000,3350.48000,0.0000,0.0000,4051.0,11626.94,1.22,"XAU ZC-03 HL 10",6553,00:14:30:21,62.0,8h 59m,1958.0,0.42,4643.0,13325.41,-1958.0,-5619.46,70.3,91.0,-592.00,-1699.04
,04/16/2025 22:11,04/16/2025 22:58,XAUUSD,Buy,1.610,0.00000,0.00000,3355.56000,3350.47000,0.0000,0.0000,-509.0,-820.45,-0.09,"XAU ZC-03 HL 6",6549,00:00:46:34,2.2,1m,593.0,6.06,84.0,135.24,-509.0,-819.49,14.2,0.0,-593.00,-954.73
,04/16/2025 04:56,04/16/2025 08:23,XAUUSD,Buy,2.110,0.00000,0.00000,3286.77000,3310.53000,0.0000,0.0000,2376.0,5013.57,0.53,"XAU ZC-03 HL 9",6552,00:03:27:19,95.2,3h 17m,644.0,0.10,3002.0,6334.219999999999,-303.0,-639.3299999999999,90.8,81.1,-626.00,-1320.86
