Open Date,Close Date,Symbol,Action,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
02/19/2026 05:00,02/19/2026 05:16,XAUUSD,Sell,4967.94000,4968.51000,-0.0600,0.0000,-57.0,-0.63,-0.01,00:00:16:30,,,,,,,,,,,,
02/19/2026 05:09,02/19/2026 05:11,XAUUSD,Sell,4969.82000,4968.87000,-0.3000,0.0000,95.0,4.45,0.09,00:00:01:35,,,,,,,,,,,,
02/19/2026 05:09,02/19/2026 05:11,XAUUSD,Sell,4969.14000,4968.86000,-0.3000,0.0000,28.0,1.10,0.02,00:00:02:22,,,,,,,,,,,,
02/19/2026 05:04,02/19/2026 05:11,XAUUSD,Sell,4968.66000,4968.89000,-0.3000,0.0000,-23.0,-1.45,-0.03,00:00:06:58,,,,,,,,,,,,
02/19/2026 05:00,02/19/2026 05:11,XAUUSD,Sell,4967.95000,4968.89000,-0.3000,0.0000,-94.0,-5.00,-0.10,00:00:11:25,,,,,,,,,,,,
02/19/2026 02:10,02/19/2026 02:12,XAUUSD,Buy,4967.02000,4968.02000,-0.4800,0.0000,100.0,7.52,0.15,00:00:01:58,,,,,,,,,,,,
02/19/2026 01:10,02/19/2026 01:10,XAUUSD,Buy,4976.79000,4977.44000,-0.4800,0.0000,65.0,4.72,0.09,00:00:00:06,,,,,,,,,,,,
02/18/2026 21:45,02/18/2026 21:45,XAUUSD,Buy,4982.94000,4983.94000,-0.4800,0.0000,100.0,7.52,0.15,00:00:00:26,,,,,,,,,,,,
02/18/2026 21:35,02/18/2026 21:35,XAUUSD,Buy,4983.79000,4984.08000,-0.4800,0.0000,29.0,1.84,0.04,00:00:00:07,,,,,,,,,,,,
02/18/2026 20:50,02/18/2026 20:50,XAUUSD,Buy,4984.42000,4985.48000,-0.4800,0.0000,106.0,8.00,0.16,00:00:00:19,,,,,,,,,,,,
02/18/2026 19:35,02/18/2026 20:05,XAUUSD,Buy,4997.14000,5002.08000,-0.0600,0.0000,494.0,4.88,0.10,00:00:29:32,,,,,,,,,,,,
02/18/2026 16:10,02/18/2026 16:10,XAUUSD,Sell,4954.54000,4953.48000,-0.4800,0.0000,106.0,8.00,0.16,00:00:00:26,,,,,,,,,,,,
02/18/2026 15:45,02/18/2026 15:45,XAUUSD,Sell,4955.90000,4955.70000,-0.4800,0.0000,20.0,1.12,0.02,00:00:00:07,,,,,,,,,,,,
02/18/2026 15:20,02/18/2026 15:20,XAUUSD,Sell,4955.36000,4954.61000,-0.4800,0.0000,75.0,5.52,0.11,00:00:00:05,,,,,,,,,,,,
02/18/2026 13:00,02/18/2026 13:48,XAUUSD,Buy,4914.62000,4910.72000,-0.0600,0.0000,-390.0,-3.96,-0.08,00:00:48:42,,,,,,,,,,,,
02/18/2026 13:45,02/18/2026 13:48,XAUUSD,Buy,4908.57000,4910.73000,-0.3000,0.0000,216.0,10.50,0.21,00:00:02:42,,,,,,,,,,,,
02/18/2026 13:44,02/18/2026 13:48,XAUUSD,Buy,4911.60000,4910.73000,-0.1800,0.0000,-87.0,-2.79,-0.06,00:00:03:46,,,,,,,,,,,,
02/18/2026 12:00,02/18/2026 12:04,XAUUSD,Buy,4917.23000,4921.87000,-0.0600,0.0000,464.0,4.58,0.09,00:00:04:59,,,,,,,,,,,,
02/18/2026 06:55,02/18/2026 06:55,XAUUSD,Sell,4935.57000,4935.27000,-0.4800,0.0000,30.0,1.92,0.04,00:00:00:10,,,,,,,,,,,,
02/18/2026 06:40,02/18/2026 06:40,XAUUSD,Sell,4933.04000,4932.21000,-0.4800,0.0000,83.0,6.16,0.12,00:00:00:23,,,,,,,,,,,,
02/18/2026 06:20,02/18/2026 06:20,XAUUSD,Sell,4926.96000,4926.67000,-0.4800,0.0000,29.0,1.84,0.04,00:00:00:21,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 09:39,XAUUSD,Sell,4878.16000,4919.98000,-0.0600,0.0000,-4182.0,-41.88,-0.83,00:02:07:38,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 08:40,XAUUSD,Sell,4880.80000,4910.36000,-0.0600,0.0000,-2956.0,-29.62,-0.58,00:01:08:09,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 08:38,XAUUSD,Sell,4880.33000,4909.38000,-0.0600,0.0000,-2905.0,-29.11,-0.57,00:01:06:48,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 08:36,XAUUSD,Sell,4880.74000,4906.23000,-0.0600,0.0000,-2549.0,-25.55,-0.50,00:01:04:18,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 08:19,XAUUSD,Sell,4878.29000,4900.95000,-0.0600,0.0000,-2266.0,-22.72,-0.44,00:00:47:38,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:37,XAUUSD,Sell,4878.20000,4888.25000,-0.0600,0.0000,-1005.0,-10.11,-0.19,00:00:05:10,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,4878.13000,4859.88000,-0.0600,0.0000,1825.0,18.19,0.35,00:00:00:10,,,,,,,,,,,,
02/17/2026 07:31,02/17/2026 07:32,XAUUSD,Sell,4878.22000,4859.88000,-0.0600,0.0000,1834.0,18.28,0.35,00:00:00:11,,,,,,,,,,,,
02/16/2026 18:00,02/16/2026 18:04,XAUUSD,Buy,4979.41000,4976.66000,-0.6000,0.0000,-275.0,-28.10,-0.54,00:00:04:42,,,,,,,,,,,,
02/16/2026 18:03,02/16/2026 18:04,XAUUSD,Buy,4973.75000,4976.67000,-2.4000,0.0000,292.0,114.40,2.26,00:00:01:12,,,,,,,,,,,,
02/16/2026 18:02,02/16/2026 18:04,XAUUSD,Buy,4977.19000,4976.66000,-1.2000,0.0000,-53.0,-11.80,-0.23,00:00:01:43,,,,,,,,,,,,
02/16/2026 05:00,02/16/2026 05:00,XAUUSD,Buy,4993.77000,4992.98000,-0.3000,0.0000,-79.0,-4.25,-0.08,00:00:00:21,,,,,,,,,,,,
02/16/2026 05:00,02/16/2026 05:00,XAUUSD,Buy,4994.31000,4992.84000,-0.3000,0.0000,-147.0,-7.65,-0.15,00:00:00:30,,,,,,,,,,,,
02/16/2026 05:00,02/16/2026 05:00,XAUUSD,Buy,4991.89000,4992.91000,-0.3000,0.0000,102.0,4.80,0.09,00:00:00:15,,,,,,,,,,,,
02/16/2026 05:00,02/16/2026 05:00,XAUUSD,Buy,4991.53000,4993.06000,-0.3000,0.0000,153.0,7.35,0.14,00:00:00:13,,,,,,,,,,,,
02/16/2026 02:05,02/16/2026 02:10,XAUUSD,Buy,5009.95000,5015.20000,-0.0600,0.0000,525.0,5.19,0.10,00:00:04:46,,,,,,,,,,,,
02/13/2026 22:00,02/13/2026 22:00,XAUUSD,Buy,5025.08000,5026.19000,-0.2400,0.0000,111.0,4.20,0.08,00:00:00:01,,,,,,,,,,,,
02/13/2026 18:00,02/13/2026 18:05,XAUUSD,Buy,4979.74000,4990.26000,-0.0600,0.0000,1052.0,10.46,0.21,00:00:04:45,,,,,,,,,,,,
02/13/2026 17:55,02/13/2026 18:05,XAUUSD,Buy,4987.14000,4990.22000,-0.0600,0.0000,308.0,3.02,0.06,00:00:09:49,,,,,,,,,,,,
02/13/2026 13:25,02/13/2026 14:05,XAUUSD,Buy,4939.14000,4958.22000,-0.0600,0.0000,1908.0,19.02,0.38,00:00:39:51,,,,,,,,,,,,
02/13/2026 13:00,02/13/2026 14:05,XAUUSD,Buy,4949.44000,4958.18000,-0.0600,0.0000,874.0,8.68,0.17,00:01:04:45,,,,,,,,,,,,
02/13/2026 12:50,02/13/2026 14:05,XAUUSD,Buy,4963.81000,4958.18000,-0.0600,0.0000,-563.0,-5.69,-0.11,00:01:14:37,,,,,,,,,,,,
02/13/2026 10:00,02/13/2026 10:05,XAUUSD,Buy,4974.06000,4979.22000,-0.4800,0.0000,516.0,40.80,0.82,00:00:05:00,,,,,,,,,,,,
02/13/2026 09:51,02/13/2026 09:54,XAUUSD,Sell,4973.27000,4980.75000,-0.0600,0.0000,-748.0,-7.54,-0.15,00:00:03:44,,,,,,,,,,,,
02/13/2026 09:00,,,Deposit,0.00000,0.00000,0.0000,0.0000,0.0,5000.00,0,00:00:00:00,,,,,,,,,,,,

