Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
05/08/2026 17:10,05/08/2026 18:03,XAUUSD,Sell,0.150,4726.58000,4713.12000,0.0000,0.0000,1346.0,201.90,5.21,00:00:53:35,100.0,53m,1253.0,0.00,1346.0,201.9,0.0,0.0,100.0,100.0,0.00,0.00
05/08/2026 14:50,05/08/2026 15:11,XAUUSD,Sell,0.150,4717.65000,4704.13000,0.0000,0.0000,1352.0,202.80,5.52,00:00:21:28,59.1,12m,649.0,0.21,1352.0,202.79999999999998,-283.0,-42.449999999999996,82.7,100.0,0.00,0.00
05/07/2026 16:46,05/07/2026 18:49,XAUUSD,Sell,0.230,4743.05000,4734.30000,0.0000,0.0000,875.0,201.25,5.79,00:02:03:37,100.0,2h 3m,4479.0,0.00,5354.0,1231.42,0.0,0.0,100.0,16.3,-4479.00,-1030.17
05/07/2026 12:05,05/07/2026 16:46,XAUUSD,Sell,0.150,4726.35000,4742.81000,0.0000,0.0000,-1646.0,-246.90,-6.64,00:04:41:02,15.7,44m,3687.0,1.78,2041.0,306.15,-3635.0,-545.25,36.0,35.0,-3687.00,-553.05
05/07/2026 16:33,05/07/2026 16:46,XAUUSD,Sell,0.350,4756.66000,4743.04000,0.0000,0.0000,1362.0,476.70,14.70,00:00:12:17,100.0,12m,3204.0,0.00,4566.0,1598.1,0.0,0.0,100.0,29.8,-3204.00,-1121.40
05/07/2026 14:56,05/07/2026 16:46,XAUUSD,Sell,0.230,4741.22000,4743.40000,0.0000,0.0000,-218.0,-50.14,-1.52,00:01:49:08,61.9,1h 7m,3746.0,0.61,3528.0,811.44,-2147.0,-493.81,62.2,34.0,-3746.00,-861.58
05/07/2026 08:35,05/07/2026 09:29,XAUUSD,Buy,0.150,4703.50000,4716.90000,0.0000,0.0000,1340.0,201.00,6.50,00:00:54:23,100.0,54m,2094.0,0.00,3434.0,515.1,0.0,0.0,100.0,39.0,-2094.00,-314.10
05/07/2026 05:15,05/07/2026 08:10,XAUUSD,Sell,0.150,4704.60000,4699.46000,0.0000,0.0000,514.0,77.10,2.56,00:02:55:00,20.0,35m,5450.0,4.78,943.0,141.45,-4507.0,-676.05,17.3,92.1,-429.00,-64.35
05/06/2026 16:35,05/06/2026 17:07,XAUUSD,Buy,0.150,4698.04000,4699.09000,0.0000,0.0000,105.0,15.75,0.52,00:00:32:04,3.1,59s,1710.0,16.29,105.0,15.75,-1710.0,-256.5,5.8,100.0,0.00,0.00
05/06/2026 15:29,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-2958.00,0,00:00:00:00,,,,,,,,,,,,
05/06/2026 14:45,05/06/2026 15:01,XAUUSD,Sell,0.150,4699.92000,4686.40000,0.0000,0.0000,1352.0,202.80,3.52,00:00:16:42,5.9,59s,931.0,0.69,1352.0,202.79999999999998,-931.0,-139.65,59.2,100.0,0.00,0.00
05/06/2026 10:50,05/06/2026 11:50,XAUUSD,Buy,0.150,4675.48000,4688.70000,0.0000,0.0000,1322.0,198.30,3.57,00:01:00:26,100.0,1h 0m,3162.0,0.00,4484.0,672.6,0.0,0.0,100.0,29.5,-3162.00,-474.30
05/05/2026 16:05,05/05/2026 16:36,XAUUSD,Buy,0.150,4574.35000,4574.39000,0.0000,0.0000,4.0,0.60,0.01,00:00:31:00,3.3,1m,1969.0,500.00,4.0,0.6,-1969.0,-295.34999999999997,0.2,100.0,0.00,0.00
05/05/2026 13:30,05/05/2026 14:05,XAUUSD,Sell,0.150,4548.02000,4546.07000,0.0000,0.0000,195.0,29.25,0.53,00:00:35:45,2.8,1m,3412.0,17.51,195.0,29.25,-3412.0,-511.79999999999995,5.4,100.0,0.00,0.00
05/04/2026 18:50,05/04/2026 19:08,XAUUSD,Sell,0.150,4522.14000,4511.02000,0.0000,0.0000,1112.0,166.80,3.11,00:00:18:03,100.0,18m,850.0,0.00,1112.0,166.79999999999998,0.0,0.0,100.0,100.0,0.00,0.00
