Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/11/2026 12:40,02/11/2026 13:02,XAUUSD,Buy,0.010,5090.29000,0.00000,5085.18000,5090.02000,-0.0800,0.0000,484.0,4.76,0.15,00:00:21:36,4.6,59s,2743.0,5.67,484.0,4.84,-2743.0,-27.43,15.0,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:02,XAUUSD,Buy,0.010,5090.53000,0.00000,5088.84000,5090.48000,-0.0800,0.0000,164.0,1.56,0.05,00:00:18:21,5.6,1m,2839.0,17.33,164.0,1.6400000000000001,-2839.0,-28.39,5.5,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 13:02,XAUUSD,Buy,0.010,5090.40000,0.00000,5088.84000,5089.82000,-0.0800,0.0000,98.0,0.90,0.03,00:00:18:21,5.6,1m,2839.0,28.99,98.0,0.98,-2839.0,-28.39,3.3,100.0,0.00,0.00
02/11/2026 12:40,02/11/2026 12:49,XAUUSD,Buy,0.010,0.00000,5101.16000,5085.18000,5101.20000,-0.0800,0.0000,1602.0,15.94,0.51,00:00:09:03,11.2,1m,2743.0,1.71,1602.0,16.02,-2743.0,-27.43,36.9,100.0,0.00,0.00
02/11/2026 12:44,02/11/2026 12:45,XAUUSD,Buy,0.010,5094.86000,0.00000,5089.74000,5094.82000,-0.0800,0.0000,508.0,5.00,0.16,00:00:01:47,,,,,,,,,,,,
02/11/2026 12:40,02/11/2026 12:45,XAUUSD,Buy,0.010,5096.80000,0.00000,5085.18000,5096.79000,-0.0800,0.0000,1161.0,11.53,0.37,00:00:04:25,20.0,53s,2743.0,2.36,1161.0,11.61,-2743.0,-27.43,29.7,100.0,0.00,0.00
02/11/2026 12:40,02/11/2026 12:45,XAUUSD,Buy,0.010,5096.80000,0.00000,5085.18000,5096.79000,-0.0800,0.0000,1161.0,11.53,0.37,00:00:04:25,20.0,53s,2743.0,2.36,1161.0,11.61,-2743.0,-27.43,29.7,100.0,0.00,0.00
02/11/2026 12:40,02/11/2026 12:44,XAUUSD,Buy,0.010,0.00000,5099.49000,5085.18000,5099.50000,-0.0800,0.0000,1432.0,14.24,0.46,00:00:03:40,,,,,,,,,,,,
02/11/2026 12:40,02/11/2026 12:44,XAUUSD,Buy,0.010,0.00000,5097.09000,5085.18000,5095.97000,-0.0800,0.0000,1079.0,10.71,0.35,00:00:03:35,,,,,,,,,,,,
02/09/2026 22:33,02/09/2026 22:45,XAUUSD,Buy,0.010,0.00000,0.00000,5086.73000,5078.01000,-0.0800,0.0000,-872.0,-8.80,-0.29,00:00:11:49,,,,,,,,,,,,
02/09/2026 16:59,02/09/2026 20:07,AUDUSD,Buy,0.020,0.70917,0.00000,0.70797,0.70918,-0.1400,0.0000,12.1,2.28,0.07,00:03:08:55,65.8,2h 4m,18.7,1.55,12.1,2.42,-18.7,-3.74,39.3,100.0,0.00,0.00
02/03/2026 02:25,02/03/2026 05:41,EURNZD,Sell,0.010,1.95916,0.00000,1.96137,1.95925,-0.0800,0.0000,21.2,1.20,0.04,00:03:16:05,20.6,40m,35.2,1.39,21.2,1.272,-29.5,-1.77,41.8,100.0,0.00,0.00
01/30/2026 17:06,02/03/2026 05:41,EURNZD,Sell,0.010,1.95910,0.00000,1.96131,1.95925,-0.0800,0.0000,20.6,1.16,0.04,03:12:34:31,1.5,1h 16m,156.0,7.39,20.6,1.236,-152.2,-9.132,11.9,100.0,0.00,0.00
01/30/2026 16:39,02/03/2026 05:41,EURNZD,Sell,0.010,1.95914,0.00000,1.96135,1.95925,-0.0800,0.0000,21.0,1.19,0.04,03:13:02:13,1.5,1h 16m,156.0,7.23,21.0,1.26,-151.8,-9.108,12.2,100.0,0.00,0.00
02/03/2026 05:31,02/03/2026 05:41,EURNZD,Sell,0.010,1.95907,0.00000,1.96128,1.95909,-0.0800,0.0000,21.9,1.24,0.04,00:00:09:56,,,,,,,,,,,,
02/02/2026 08:38,02/02/2026 08:50,XAUUSD,Sell,0.010,4467.41000,0.00000,4406.42000,4467.56000,-0.0800,0.0000,-6114.0,-61.22,-1.95,00:00:11:55,0.0,0s,20717.0,0.00,0.0,0.0,-20717.0,-207.17000000000002,0.0,70.5,-6114.00,-61.14
02/02/2026 08:38,02/02/2026 08:43,XAUUSD,Sell,0.010,0.00000,4430.27000,4406.38000,4430.12000,-0.0800,0.0000,-2374.0,-23.82,-0.75,00:00:05:09,0.0,0s,20721.0,0.00,0.0,0.0,-20721.0,-207.21,0.0,88.5,-2374.00,-23.74
02/02/2026 08:38,02/02/2026 08:42,XAUUSD,Sell,0.010,4444.76000,0.00000,4411.60000,4446.11000,-0.0800,0.0000,-3451.0,-34.59,-1.08,00:00:04:23,0.0,0s,20199.0,0.00,0.0,0.0,-20199.0,-201.99,0.0,82.9,-3451.00,-34.51
02/02/2026 08:38,02/02/2026 08:41,XAUUSD,Sell,0.010,4430.93000,0.00000,4410.80000,4431.44000,-0.0800,0.0000,-2064.0,-20.72,-0.64,00:00:03:19,,,,,,,,,,,,
02/02/2026 07:49,02/02/2026 08:38,XAUUSD,Sell,0.010,0.00000,4417.37000,4540.44000,4417.39000,-0.0800,0.0000,12305.0,122.97,3.97,00:00:48:50,2.1,1m,15077.0,1.23,12305.0,123.05,-15077.0,-150.77,44.9,100.0,0.00,0.00
02/02/2026 07:49,02/02/2026 07:58,XAUUSD,Sell,0.010,4556.62000,0.00000,4534.63000,4556.84000,-0.0800,0.0000,-2221.0,-22.29,-0.71,00:00:09:15,0.0,0s,15152.0,0.00,0.0,0.0,-15152.0,-151.52,0.0,85.3,-2221.00,-22.21
