Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
03/23/2026 06:05,03/23/2026 06:30,XAUUSD,Sell,2.000,4283.82700,4238.00000,0.0000,0.0000,4582.7,9165.40,2.87,00:00:24:56,80.0,19m,174.3,0.04,4653.7,9307.4,-174.3,-348.6,96.4,98.5,-71.00,-142.00
03/20/2026 14:26,03/23/2026 02:41,XAUUSD,Sell,2.000,4556.56700,4375.93600,0.0000,0.0000,18063.1,36126.20,12.77,02:12:15:29,94.7,2d 9h ,8004.0,0.16,20234.7,40469.4,-3180.3,-6360.6,86.4,90.7,-2171.60,-4343.20
03/22/2026 21:05,03/23/2026 01:21,BTCUSD,Sell,5.000,67899.66000,67897.99000,0.0000,0.0000,1.7,8.35,0.00,00:04:16:27,41.2,1h 45m,970.0,0.96,495.66,2433.6906000000004,-474.34,-2329.0094,51.1,49.1,-493.96,-2425.34
03/22/2026 19:30,03/22/2026 19:47,BTCUSD,Sell,5.000,68274.97000,68292.78000,0.0000,0.0000,-17.8,-89.05,-0.03,00:00:17:31,,,,,,,,,,,,
03/22/2026 12:10,03/22/2026 13:15,BTCUSD,Buy,10.000,68329.24000,68773.73000,0.0000,0.0000,444.5,4444.90,1.60,00:01:04:40,,,,,,,,,,,,
03/21/2026 15:07,03/22/2026 12:10,BTCUSD,Sell,10.000,70582.52000,68321.13000,0.0000,0.0000,2261.4,22613.90,8.84,00:21:02:47,,,,,,,,,,,,
03/21/2026 12:54,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-220000.00,0,00:00:00:00,,,,,,,,,,,,
03/20/2026 14:31,03/20/2026 15:03,XAUUSD,Buy,2.000,4571.40700,4571.91200,0.0000,0.0000,50.5,101.00,0.02,00:00:32:39,,,,,,,,,,,,
03/20/2026 07:17,03/20/2026 14:35,AUDCAD,Sell,100.000,0.97309,0.96570,0.0000,0.0000,73.9,53845.71,12.76,00:07:17:52,100.0,7h 17m,28.0,0.01,81.4,59310.482,0.0,0.0,100.0,90.8,-7.50,-5464.73
03/20/2026 14:15,03/20/2026 14:19,XAUUSD,Sell,5.000,4586.86300,4564.49900,0.0000,0.0000,2236.4,11182.00,2.72,00:00:04:00,,,,,,,,,,,,
03/20/2026 13:55,03/20/2026 14:19,XAUUSD,Buy,2.000,4617.00000,4563.94000,0.0000,0.0000,-5306.0,-10612.00,-2.52,00:00:23:19,,,,,,,,,,,,
03/20/2026 10:30,03/20/2026 11:12,XAUUSD,Buy,2.000,4652.82400,4659.57600,0.0000,0.0000,675.2,1350.40,0.32,00:00:41:21,,,,,,,,,,,,
03/20/2026 05:40,03/20/2026 05:58,XAUUSD,Sell,5.000,4717.11500,4688.14000,0.0000,0.0000,2897.5,14487.50,3.57,00:00:18:11,,,,,,,,,,,,
03/20/2026 05:14,03/20/2026 05:30,XAUUSD,Sell,5.000,4717.63600,4714.39000,0.0000,0.0000,324.6,1623.00,0.40,00:00:15:54,,,,,,,,,,,,
03/20/2026 00:51,03/20/2026 03:19,AUDCAD,Sell,50.000,0.97290,0.97289,0.0000,0.0000,0.1,36.42,0.01,00:02:27:47,80.0,1h 58m,5.7,0.66,5.8,2112.3599999999997,-3.8,-1383.9599999999998,60.4,40.6,-5.70,-2075.94
03/19/2026 13:04,03/19/2026 13:11,XAUUSD,Sell,5.000,4535.98700,4533.60700,0.0000,0.0000,238.0,1190.00,0.30,00:00:07:04,,,,,,,,,,,,
03/19/2026 12:24,03/19/2026 12:32,AUDCAD,Buy,100.000,0.96550,0.96376,0.0000,0.0000,-17.4,-12661.54,-3.05,00:00:07:29,,,,,,,,,,,,
03/19/2026 12:03,03/19/2026 12:06,AUDCAD,Buy,100.000,0.96650,0.96655,0.0000,0.0000,0.5,363.92,0.09,00:00:03:38,,,,,,,,,,,,
03/19/2026 04:45,03/19/2026 11:35,AUDCAD,Buy,50.000,0.96637,0.96639,0.0000,0.0000,0.2,72.79,0.02,00:06:49:57,55.6,3h 47m,28.7,0.47,28.5,10372.574999999999,-13.5,-4913.325,67.9,32.6,-28.30,-10299.78
03/19/2026 06:42,03/19/2026 10:20,XAUUSD,Buy,10.000,4781.00000,4685.00000,0.0000,0.0000,-9600.0,-96000.00,-18.79,00:03:37:31,0.0,0s,9739.0,10000.00,0.0,0.0,-9739.0,-97390.0,0.0,1.4,-9600.00,-96000.00
03/19/2026 08:05,03/19/2026 08:58,XAUUSD,Sell,10.000,4723.97100,4705.10800,0.0000,0.0000,1886.3,18863.00,3.83,00:00:52:35,,,,,,,,,,,,
03/19/2026 01:00,03/19/2026 01:40,AUDCAD,Sell,100.000,0.96640,0.96630,0.0000,0.0000,1.0,729.07,0.15,00:00:39:40,,,,,,,,,,,,
03/13/2026 08:09,03/18/2026 20:40,AUDCAD,Sell,200.000,0.95900,0.96440,0.0000,0.0000,-54.0,-78640.53,-13.80,05:12:30:52,38.2,2d 2h ,176.2,25.32,6.7,9757.277,-169.5,-246844.54499999998,3.8,65.6,-60.70,-88398.02
03/18/2026 15:07,03/18/2026 20:05,BTCUSD,Buy,15.000,71432.90000,70799.49000,0.0000,0.0000,-633.4,-9501.15,-1.64,00:04:58:12,35.0,1h 44m,1129.1,1.51,450.5,6757.5,-678.6,-10179.0,39.9,4.0,-1083.90,-16258.50
03/17/2026 15:02,03/18/2026 20:05,BTCUSD,Buy,15.000,74895.41000,70770.17000,0.0000,0.0000,-4125.2,-61878.60,-9.65,01:05:03:10,0.0,0s,4141.11,5000.00,0.0,0.0,-4141.11,-62116.649999999994,0.0,0.4,-4125.20,-61878.00
03/18/2026 13:23,03/18/2026 19:50,AUDCAD,Buy,200.000,0.96796,0.96574,0.0000,0.0000,-22.2,-32362.70,-4.80,00:06:26:57,77.0,4h 57m,47.5,0.95,24.4,35569.831999999995,-23.1,-33674.718,51.4,1.9,-46.60,-67932.55
03/15/2026 17:52,03/18/2026 13:29,BTCUSD,Sell,15.000,71800.00000,72511.46000,0.0000,0.0000,-711.5,-10671.90,-1.56,02:19:37:00,4.5,3h 2m,4151.4,158.73,26.4,396.0,-4125.0,-61875.0,0.6,82.2,-737.90,-11068.50
03/17/2026 11:07,03/18/2026 13:16,AUDCAD,Sell,50.000,0.97082,0.96671,0.0000,0.0000,41.1,14978.68,2.24,01:02:08:14,8.6,2h 14m,56.5,1.25,41.1,14978.484,-51.3,-18695.771999999997,44.5,100.0,0.00,0.00
03/12/2026 14:39,03/17/2026 02:06,AUDCAD,Buy,75.000,0.96491,0.96890,0.0000,0.0000,39.9,21868.61,3.38,04:11:26:58,18.7,20h 5m,84.6,1.55,42.4,23239.016,-65.8,-36064.322,39.2,97.7,-2.50,-1370.23
03/12/2026 13:54,03/17/2026 02:06,AUDCAD,Buy,25.000,0.96645,0.96890,0.0000,0.0000,24.5,4476.03,0.70,04:12:11:54,8.8,9h 31m,84.6,3.01,27.0,4932.9,-81.2,-14835.24,25.0,97.7,-2.50,-456.75
03/16/2026 21:36,03/16/2026 23:35,BTCUSD,Buy,15.000,74750.00000,74697.26000,0.0000,0.0000,-52.7,-791.10,-0.12,00:01:59:01,50.0,59m,462.1,2.56,133.0,1996.33,-340.0,-5103.4,28.1,60.7,-185.70,-2787.36
03/16/2026 13:45,03/16/2026 14:09,BTCUSD,Sell,15.000,74317.83000,74500.27000,0.0000,0.0000,-182.4,-2736.60,-0.42,00:00:23:05,,,,,,,,,,,,
03/16/2026 09:46,03/16/2026 09:49,BTCUSD,Sell,15.000,73211.47000,73295.85000,0.0000,0.0000,-84.4,-1265.70,-0.20,00:00:02:38,,,,,,,,,,,,
03/16/2026 09:46,03/16/2026 09:49,BTCUSD,Sell,15.000,73211.47000,73281.23000,0.0000,0.0000,-69.8,-1046.40,-0.16,00:00:02:34,,,,,,,,,,,,
03/16/2026 09:46,03/16/2026 09:49,BTCUSD,Sell,15.000,73179.98000,73297.09000,0.0000,0.0000,-117.1,-1756.65,-0.27,00:00:02:54,,,,,,,,,,,,
03/16/2026 09:45,03/16/2026 09:49,BTCUSD,Sell,15.000,73183.83000,73249.87000,0.0000,0.0000,-66.0,-990.60,-0.15,00:00:03:07,,,,,,,,,,,,
03/16/2026 09:45,03/16/2026 09:48,BTCUSD,Sell,15.000,73191.03000,73253.38000,0.0000,0.0000,-62.4,-935.25,-0.14,00:00:03:04,,,,,,,,,,,,
03/16/2026 09:44,03/16/2026 09:48,BTCUSD,Sell,15.000,73225.61000,73241.76000,0.0000,0.0000,-16.2,-242.25,-0.04,00:00:03:55,,,,,,,,,,,,
03/15/2026 05:48,03/15/2026 13:27,BTCUSD,Sell,15.000,71595.59000,71508.37000,0.0000,0.0000,87.2,1308.30,0.20,00:07:38:35,,,,,,,,,,,,
03/14/2026 08:09,03/14/2026 12:12,BTCUSD,Buy,25.000,70691.70000,70727.68000,0.0000,0.0000,36.0,899.50,0.14,00:04:02:28,,,,,,,,,,,,
03/13/2026 06:23,03/13/2026 10:50,AUDCAD,Buy,100.000,0.96313,0.96350,0.0000,0.0000,3.7,2705.92,0.42,00:04:27:04,11.2,29m,40.6,10.98,3.7,2705.9210000000003,-40.6,-29691.998000000003,8.4,100.0,0.00,0.00
03/12/2026 18:45,03/12/2026 20:20,XAUUSD,Buy,10.000,5098.00000,5078.00000,0.0000,0.0000,-2000.0,-20000.00,-2.99,00:01:35:29,,,,,,,,,,,,
03/12/2026 09:13,03/12/2026 13:02,AUDCAD,Buy,100.000,0.96850,0.96958,0.0000,0.0000,10.8,7941.53,1.20,00:03:48:45,87.5,3h 20m,20.6,0.18,17.4,12794.742,-3.2,-2353.056,84.5,68.0,-6.60,-4853.18
03/12/2026 11:05,03/12/2026 12:53,XAUUSD,Buy,70.000,5181.29600,5185.51200,0.0000,0.0000,421.6,29512.00,4.68,00:01:48:03,,,,,,,,,,,,
03/12/2026 07:41,03/12/2026 11:20,XAUUSD,Sell,10.000,5171.27600,5173.46100,0.0000,0.0000,-218.5,-2185.00,-0.35,00:03:38:33,0.0,0s,1701.4,2000.00,0.0,0.0,-1701.4,-17014.0,0.0,87.2,-218.50,-2185.00
03/11/2026 22:56,03/12/2026 11:20,XAUUSD,Sell,60.000,5145.00000,5173.46100,0.0000,0.0000,-2846.1,-170766.00,-21.26,00:12:23:39,12.0,1h 29m,5455.0,3.84,1126.0,67560.0,-4329.0,-259740.0,20.6,27.2,-3972.10,-238326.00
03/11/2026 14:26,03/12/2026 10:07,XAUUSD,Buy,30.000,5188.56700,5190.21800,0.0000,0.0000,165.1,4953.00,0.62,00:19:40:50,2.5,29m,5482.7,33.22,165.1,4953.0,-5482.7,-164481.0,2.9,100.0,0.00,0.00
03/11/2026 04:38,03/12/2026 09:13,AUDCAD,Sell,50.000,0.97334,0.96850,0.0000,0.0000,48.4,17808.00,2.28,01:04:34:58,93.0,1d 2h ,48.8,0.27,54.9,20199.357,-14.9,-5482.157,78.7,90.7,-6.50,-2391.55
03/11/2026 08:32,03/12/2026 08:11,XAUUSD,Buy,30.000,5186.48200,5187.60200,0.0000,0.0000,112.0,3360.00,0.43,00:23:38:08,12.8,3h 1m,6060.0,6.72,785.8,23574.0,-5274.2,-158226.0,13.0,88.9,-673.80,-20214.00
03/12/2026 06:43,03/12/2026 07:00,XAUUSD,Sell,20.000,5169.08100,5165.77300,0.0000,0.0000,330.8,6616.00,0.86,00:00:17:00,,,,,,,,,,,,
03/11/2026 14:44,03/11/2026 17:36,XAUUSD,Sell,60.000,5181.31900,5160.23300,0.0000,0.0000,2108.6,126516.00,19.64,00:02:52:49,100.0,2h 52m,966.0,0.00,2108.6,126516.0,0.0,0.0,100.0,100.0,0.00,0.00
03/11/2026 14:00,03/11/2026 14:29,AUDCAD,Buy,50.000,0.97500,0.97340,0.0000,0.0000,-16.0,-5892.88,-0.91,00:00:28:19,,,,,,,,,,,,
03/11/2026 13:44,03/11/2026 14:07,XAUUSD,Buy,50.000,5168.65400,5182.67700,0.0000,0.0000,1402.3,70115.00,12.09,00:00:23:25,,,,,,,,,,,,
