Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/11/2026 15:00,02/11/2026 15:17,XAUUSD,Buy,0.050,5083.57000,5070.00000,-0.2000,0.0000,-1357.0,-68.05,-2.08,00:00:17:30,94.5,16m,4005.0,0.51,2648.0,132.4,-1357.0,-67.85000000000001,66.1,0.0,-4005.00,-200.25
02/11/2026 09:00,02/11/2026 09:47,XAUUSD,Buy,0.050,5064.25000,5050.46000,-0.2000,0.0000,-1379.0,-69.15,-2.07,00:00:47:26,0.0,0s,1492.0,1666.67,0.0,0.0,-1492.0,-74.60000000000001,0.0,7.6,-1379.00,-68.95
02/09/2026 02:00,02/09/2026 02:04,XAUUSD,Buy,0.070,5036.25000,5025.60000,-0.2800,0.0000,-1065.0,-74.83,-2.20,00:00:04:40,0.0,0s,6075.0,10000.00,0.0,0.0,-6075.0,-425.25000000000006,0.0,82.5,-1065.00,-74.55
02/06/2026 18:00,02/06/2026 18:16,XAUUSD,Buy,0.070,4943.83000,4933.34000,-0.2800,0.0000,-1049.0,-73.71,-2.12,00:00:16:35,88.3,14m,2538.0,0.70,1489.0,104.23,-1049.0,-73.43,58.7,0.0,-2538.00,-177.66
02/06/2026 17:00,02/06/2026 17:20,XAUUSD,Buy,0.070,4947.40000,4938.07000,-0.2800,0.0000,-933.0,-65.59,-1.85,00:00:20:38,0.0,0s,3180.0,3333.33,0.0,0.0,-3180.0,-222.60000000000002,0.0,70.7,-933.00,-65.31
02/04/2026 08:00,02/04/2026 08:06,XAUUSD,Buy,0.070,5079.52000,5068.96000,-0.2800,0.0000,-1056.0,-74.20,-2.05,00:00:06:49,28.6,1m,1156.0,10.57,100.0,7.000000000000001,-1056.0,-73.92,8.7,0.0,-1156.00,-80.92
02/04/2026 07:00,02/04/2026 07:37,XAUUSD,Buy,0.070,5080.71000,5070.19000,-0.2800,0.0000,-1052.0,-73.92,-2.00,00:00:37:45,0.0,0s,1964.0,2000.00,0.0,0.0,-1964.0,-137.48000000000002,0.0,46.4,-1052.00,-73.64
02/03/2026 09:00,02/03/2026 15:46,XAUUSD,Buy,0.070,4880.96000,4944.85000,-0.2800,0.0000,6389.0,446.95,13.76,00:06:46:48,89.1,6h 2m,5476.0,0.85,6389.0,447.23,-5419.0,-379.33000000000004,54.1,100.0,0.00,0.00
02/03/2026 11:00,02/03/2026 11:16,XAUUSD,Buy,0.070,4913.24000,4900.85000,-0.2800,0.0000,-1239.0,-87.01,-2.61,00:00:16:35,,,,,,,,,,,,
02/03/2026 10:00,02/03/2026 10:04,XAUUSD,Buy,0.070,4918.07000,4906.04000,-0.2800,0.0000,-1203.0,-84.49,-2.47,00:00:04:45,,,,,,,,,,,,
01/29/2026 08:00,01/29/2026 08:04,XAUUSD,Buy,0.070,5562.51000,5580.05000,-0.2800,0.0000,1754.0,122.50,3.71,00:00:04:21,20.0,52s,916.0,0.52,1754.0,122.78000000000002,-916.0,-64.12,65.7,100.0,0.00,0.00
01/29/2026 07:00,01/29/2026 07:20,XAUUSD,Buy,0.070,5557.71000,5548.20000,-0.2800,0.0000,-951.0,-66.85,-1.99,00:00:20:56,0.0,0s,2323.0,2500.00,0.0,0.0,-2323.0,-162.61,0.0,59.1,-951.00,-66.57
01/29/2026 06:00,01/29/2026 06:14,XAUUSD,Buy,0.070,5545.89000,5535.97000,-0.2800,0.0000,-992.0,-69.72,-2.03,00:00:14:24,6.7,57s,3134.0,120.48,26.0,1.8200000000000003,-3108.0,-217.56000000000003,0.8,67.5,-1018.00,-71.26
01/29/2026 05:00,01/29/2026 05:03,XAUUSD,Buy,0.070,5535.67000,5525.02000,-0.2800,0.0000,-1065.0,-74.83,-2.13,00:00:03:55,,,,,,,,,,,,
01/29/2026 04:00,01/29/2026 04:01,XAUUSD,Buy,0.070,5545.79000,5535.30000,-0.2800,0.0000,-1049.0,-73.71,-2.06,00:00:01:27,,,,,,,,,,,,
01/28/2026 07:00,01/28/2026 23:00,XAUUSD,Buy,0.040,5245.79000,5380.59000,-0.1600,0.0000,13480.0,539.04,17.71,00:16:00:00,93.3,14h 55m,6343.0,0.09,13480.0,539.2,-1208.0,-48.32,91.8,100.0,0.00,0.00
01/28/2026 06:00,01/28/2026 23:00,XAUUSD,Buy,0.040,5235.03000,5379.48000,-0.1600,0.0000,14445.0,577.64,23.42,00:17:00:00,98.6,16h 45m,6343.0,0.03,14445.0,577.8000000000001,-480.0,-19.2,96.8,100.0,0.00,0.00
01/28/2026 05:00,01/28/2026 23:00,XAUUSD,Buy,0.040,5231.77000,5378.75000,-0.1600,0.0000,14698.0,587.76,31.28,00:18:00:00,95.4,17h 10m,6343.0,0.15,14698.0,587.92,-2161.0,-86.44,87.2,100.0,0.00,0.00
01/28/2026 08:00,01/28/2026 13:04,XAUUSD,Buy,0.040,5261.40000,5249.34000,-0.1600,0.0000,-1206.0,-48.40,-2.51,00:05:04:56,75.5,3h 50m,5622.0,0.27,4416.0,176.64000000000001,-1206.0,-48.24,78.5,0.0,-5622.00,-224.88
01/28/2026 09:00,01/28/2026 13:04,XAUUSD,Buy,0.040,5270.01000,5257.08000,-0.1600,0.0000,-1293.0,-51.88,-2.62,00:04:04:38,69.4,2h 49m,4848.0,0.40,3555.0,142.20000000000002,-1433.0,-57.32,71.3,2.8,-4848.00,-193.92
01/28/2026 10:00,01/28/2026 11:17,XAUUSD,Buy,0.040,5290.45000,5275.86000,-0.1600,0.0000,-1459.0,-58.52,-2.87,00:01:17:33,25.0,19m,1986.0,3.45,527.0,21.080000000000002,-1816.0,-72.64,22.5,15.2,-1986.00,-79.44
01/28/2026 11:00,01/28/2026 11:16,XAUUSD,Buy,0.040,5293.70000,5278.44000,-0.1600,0.0000,-1526.0,-61.20,-2.92,00:00:16:02,,,,,,,,,,,,
01/28/2026 03:00,01/28/2026 04:00,XAUUSD,Buy,0.030,5171.94000,5204.93000,-0.1200,0.0000,3299.0,98.85,4.94,00:01:00:00,16.7,10m,893.0,0.27,3299.0,98.97,-893.0,-26.79,78.7,100.0,0.00,0.00
01/28/2026 03:53,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,300.00,0,00:00:00:00,,,,,,,,,,,,
01/27/2026 15:59,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,1700.00,0,00:00:00:00,,,,,,,,,,,,

