Open Date,Close Date,Symbol,Action,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(GBP),Min(pips),Min(GBP),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(GBP)
06/01/2026 10:59,06/01/2026 11:16,XAUUSD,Sell,4500.61000,4493.86000,0.0000,0.0000,675.0,250.58,0.48,00:00:17:35,11.8,2m,548.0,0.77,675.0,249.75,-519.0,-192.03,56.5,100.0,0.00,0.00
06/01/2026 10:59,06/01/2026 11:16,XAUUSD,Sell,4500.45000,4493.86000,0.0000,0.0000,659.0,244.64,0.47,00:00:17:36,11.8,2m,548.0,0.81,659.0,243.82999999999998,-535.0,-197.95,55.2,100.0,0.00,0.00
06/01/2026 10:58,06/01/2026 11:16,XAUUSD,Sell,4501.13000,4493.86000,0.0000,0.0000,727.0,269.89,0.53,00:00:18:50,11.2,2m,548.0,0.64,727.0,268.99,-467.0,-172.79,60.9,100.0,0.00,0.00
06/01/2026 10:57,06/01/2026 11:16,XAUUSD,Sell,4498.49000,4493.86000,0.0000,0.0000,463.0,171.88,0.34,00:00:19:43,5.3,1m,731.0,1.58,463.0,171.31,-731.0,-270.46999999999997,38.8,100.0,0.00,0.00
06/01/2026 10:56,06/01/2026 11:16,XAUUSD,Sell,4497.66000,4493.86000,0.0000,0.0000,380.0,141.07,0.28,00:00:20:36,5.0,1m,814.0,2.14,380.0,140.6,-814.0,-301.18,31.8,100.0,0.00,0.00
06/01/2026 10:55,06/01/2026 11:16,XAUUSD,Sell,4496.77000,4493.86000,0.0000,0.0000,291.0,108.03,0.21,00:00:21:23,4.8,1m,903.0,3.10,291.0,107.67,-903.0,-334.11,24.4,100.0,0.00,0.00
06/01/2026 10:50,06/01/2026 11:16,XAUUSD,Sell,4494.97000,4493.86000,0.0000,0.0000,111.0,41.21,0.08,00:00:26:19,3.9,1m,1349.0,12.17,111.0,41.07,-1349.0,-499.13,7.6,100.0,0.00,0.00
06/01/2026 10:50,06/01/2026 11:16,XAUUSD,Sell,4495.09000,4493.85000,0.0000,0.0000,124.0,46.03,0.09,00:00:26:20,3.9,1m,1337.0,10.79,124.0,45.88,-1337.0,-494.69,8.5,100.0,0.00,0.00
06/01/2026 10:50,06/01/2026 11:16,XAUUSD,Sell,4495.94000,4493.85000,0.0000,0.0000,209.0,77.59,0.15,00:00:26:20,3.9,1m,1252.0,5.99,209.0,77.33,-1252.0,-463.24,14.3,100.0,0.00,0.00
06/01/2026 10:50,06/01/2026 11:16,XAUUSD,Sell,4496.13000,4493.85000,0.0000,0.0000,228.0,84.64,0.17,00:00:26:33,3.9,1m,1233.0,5.41,228.0,84.36,-1233.0,-456.21,15.6,100.0,0.00,0.00
06/01/2026 10:48,06/01/2026 11:16,XAUUSD,Sell,4494.51000,4493.85000,0.0000,0.0000,66.0,24.50,0.05,00:00:28:17,3.6,1m,1536.0,23.31,66.0,24.419999999999998,-1536.0,-568.3199999999999,4.1,100.0,0.00,0.00
06/01/2026 10:48,06/01/2026 11:16,XAUUSD,Sell,4494.44000,4493.85000,0.0000,0.0000,59.0,21.90,0.04,00:00:28:17,3.6,1m,1543.0,26.18,59.0,21.83,-1543.0,-570.91,3.7,100.0,0.00,0.00
06/01/2026 10:48,06/01/2026 11:16,XAUUSD,Sell,4494.43000,4493.85000,0.0000,0.0000,58.0,21.53,0.04,00:00:28:18,3.6,1m,1544.0,26.67,58.0,21.46,-1544.0,-571.28,3.6,100.0,0.00,0.00
05/29/2026 19:37,,,Withdrawal,0.00000,0.00000,0.0000,0.0000,0.0,-700.00,0,00:00:00:00,,,,,,,,,,,,
05/29/2026 19:32,,,Deposit,0.00000,0.00000,0.0000,0.0000,0.0,335.71,0,00:00:00:00,,,,,,,,,,,,
05/22/2026 14:19,05/22/2026 14:39,XAUUSD,Buy,4512.89000,4519.38000,0.0000,0.0000,649.0,241.76,0.48,00:00:19:37,5.0,58s,1988.0,3.06,649.0,240.13,-1988.0,-735.56,24.6,100.0,0.00,0.00
05/22/2026 14:19,05/22/2026 14:39,XAUUSD,Buy,4512.84000,4519.38000,0.0000,0.0000,654.0,243.62,0.48,00:00:19:38,5.0,58s,1983.0,3.03,654.0,241.98,-1983.0,-733.71,24.8,100.0,0.00,0.00
05/22/2026 14:17,05/22/2026 14:39,XAUUSD,Buy,4514.45000,4519.38000,0.0000,0.0000,493.0,183.65,0.37,00:00:21:58,4.6,1m,2144.0,4.35,493.0,182.41,-2144.0,-793.28,18.7,100.0,0.00,0.00
05/22/2026 14:17,05/22/2026 14:39,XAUUSD,Buy,4514.72000,4519.38000,0.0000,0.0000,466.0,173.59,0.35,00:00:22:02,4.6,1m,2171.0,4.66,466.0,172.42,-2171.0,-803.27,17.7,100.0,0.00,0.00
05/22/2026 14:15,05/22/2026 14:39,XAUUSD,Buy,4515.29000,4519.38000,0.0000,0.0000,409.0,152.36,0.31,00:00:23:12,4.2,58s,2228.0,5.45,409.0,151.32999999999998,-2228.0,-824.36,15.5,100.0,0.00,0.00
05/22/2026 14:15,05/22/2026 14:39,XAUUSD,Buy,4515.21000,4519.38000,0.0000,0.0000,417.0,155.34,0.31,00:00:23:28,4.2,59s,2220.0,5.32,417.0,154.29,-2220.0,-821.4,15.8,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4515.89000,4519.38000,0.0000,0.0000,349.0,130.01,0.26,00:00:24:40,4.0,59s,2288.0,6.56,349.0,129.13,-2288.0,-846.56,13.2,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4515.89000,4519.38000,0.0000,0.0000,349.0,130.01,0.26,00:00:24:40,4.0,59s,2288.0,6.56,349.0,129.13,-2288.0,-846.56,13.2,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4516.20000,4519.38000,0.0000,0.0000,318.0,118.46,0.24,00:00:24:49,4.0,59s,2319.0,7.29,318.0,117.66,-2319.0,-858.03,12.1,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4516.21000,4519.38000,0.0000,0.0000,317.0,118.09,0.24,00:00:24:49,4.0,59s,2320.0,7.32,317.0,117.28999999999999,-2320.0,-858.4,12.0,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4516.21000,4519.38000,0.0000,0.0000,317.0,118.09,0.24,00:00:24:49,4.0,59s,2320.0,7.32,317.0,117.28999999999999,-2320.0,-858.4,12.0,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4516.21000,4519.38000,0.0000,0.0000,317.0,118.09,0.24,00:00:24:49,4.0,59s,2320.0,7.32,317.0,117.28999999999999,-2320.0,-858.4,12.0,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4516.21000,4519.38000,0.0000,0.0000,317.0,118.09,0.24,00:00:24:50,4.0,59s,2320.0,7.32,317.0,117.28999999999999,-2320.0,-858.4,12.0,100.0,0.00,0.00
05/22/2026 14:14,05/22/2026 14:39,XAUUSD,Buy,4516.18000,4519.38000,0.0000,0.0000,320.0,119.20,0.24,00:00:24:50,4.0,59s,2317.0,7.24,320.0,118.4,-2317.0,-857.29,12.1,100.0,0.00,0.00
05/22/2026 13:55,05/22/2026 14:10,XAUUSD,Buy,4513.74000,4513.93000,0.0000,0.0000,19.0,7.08,0.01,00:00:15:20,13.4,2m,856.0,44.44,19.0,7.03,-844.0,-312.28,2.2,100.0,0.00,0.00
05/22/2026 13:55,05/22/2026 14:10,XAUUSD,Buy,4513.74000,4513.93000,0.0000,0.0000,19.0,7.08,0.01,00:00:15:20,13.4,2m,856.0,44.44,19.0,7.03,-844.0,-312.28,2.2,100.0,0.00,0.00
05/22/2026 13:53,05/22/2026 14:10,XAUUSD,Buy,4514.07000,4514.02000,0.0000,0.0000,-5.0,-1.86,0.00,00:00:17:24,5.9,1m,1022.0,6.05,145.0,53.65,-877.0,-324.49,14.2,85.3,-150.00,-55.50
05/22/2026 13:53,05/22/2026 14:10,XAUUSD,Buy,4514.28000,4514.50000,0.0000,0.0000,22.0,8.20,0.02,00:00:17:39,11.8,2m,1022.0,7.25,124.0,45.88,-898.0,-332.26,12.1,90.0,-102.00,-37.74
05/22/2026 13:53,05/22/2026 14:10,XAUUSD,Buy,4514.52000,4514.58000,0.0000,0.0000,6.0,2.24,0.00,00:00:17:00,11.8,2m,1022.0,9.23,100.0,37.0,-922.0,-341.14,9.8,90.8,-94.00,-34.78
05/22/2026 13:53,05/22/2026 14:10,XAUUSD,Buy,4514.47000,4514.58000,0.0000,0.0000,11.0,4.10,0.01,00:00:17:01,11.8,2m,1022.0,8.73,105.0,38.85,-917.0,-339.29,10.3,90.8,-94.00,-34.78
05/22/2026 10:45,05/22/2026 11:34,XAUUSD,Buy,4518.59000,4519.79000,0.0000,0.0000,120.0,44.68,0.09,00:00:49:43,2.1,1m,0.0,0.01,120.0,44.4,0.0,0.0,100.0,100.0,0.00,0.00
05/22/2026 10:47,05/22/2026 11:10,XAUUSD,Buy,4518.81000,4528.46000,0.0000,0.0000,965.0,359.33,0.74,00:00:23:04,4.4,1m,0.0,0.00,965.0,357.05,0.0,0.0,100.0,100.0,0.00,0.00
05/22/2026 10:45,05/22/2026 11:10,XAUUSD,Buy,4518.93000,4527.07000,0.0000,0.0000,814.0,303.12,0.63,00:00:25:02,4.0,1m,0.0,0.00,814.0,301.18,0.0,0.0,100.0,100.0,0.00,0.00
05/22/2026 10:44,05/22/2026 11:07,XAUUSD,Buy,4520.09000,4526.00000,0.0000,0.0000,591.0,220.05,0.46,00:00:22:38,4.4,59s,0.0,0.00,591.0,218.67,0.0,0.0,100.0,100.0,0.00,0.00
05/22/2026 10:43,05/22/2026 11:07,XAUUSD,Buy,4520.29000,4526.10000,0.0000,0.0000,581.0,216.32,0.45,00:00:23:30,4.2,59s,0.0,0.00,581.0,214.97,0.0,0.0,100.0,100.0,0.00,0.00
05/22/2026 10:43,05/22/2026 11:03,XAUUSD,Buy,4520.37000,4525.83000,0.0000,0.0000,546.0,203.26,0.43,00:00:19:54,5.0,59s,0.0,0.00,546.0,202.02,0.0,0.0,100.0,100.0,0.00,0.00
05/21/2026 18:05,05/21/2026 18:07,XAUUSD,Sell,4504.53000,4497.74000,0.0000,0.0000,679.0,253.38,0.54,00:00:02:16,,,,,,,,,,,,
05/21/2026 18:05,05/21/2026 18:07,XAUUSD,Sell,4504.78000,4497.80000,0.0000,0.0000,698.0,260.47,0.55,00:00:02:17,,,,,,,,,,,,
05/21/2026 17:36,05/21/2026 18:07,XAUUSD,Sell,4509.35000,4497.80000,0.0000,0.0000,1155.0,431.02,0.93,00:00:30:42,3.3,1m,4743.0,4.11,1155.0,427.35,-4743.0,-1754.91,19.6,100.0,0.00,0.00
05/21/2026 17:17,05/21/2026 18:07,XAUUSD,Sell,4504.14000,4497.80000,0.0000,0.0000,634.0,236.59,0.51,00:00:49:43,2.0,59s,5264.0,8.31,634.0,234.57999999999998,-5264.0,-1947.68,10.7,100.0,0.00,0.00
05/21/2026 17:15,05/21/2026 18:07,XAUUSD,Sell,4506.90000,4497.80000,0.0000,0.0000,910.0,339.59,0.74,00:00:52:19,2.0,1m,4988.0,5.48,910.0,336.7,-4988.0,-1845.56,15.4,100.0,0.00,0.00
05/21/2026 17:11,05/21/2026 18:07,XAUUSD,Sell,4505.96000,4497.80000,0.0000,0.0000,816.0,304.51,0.67,00:00:56:21,1.8,1m,5082.0,6.23,816.0,301.92,-5082.0,-1880.34,13.8,100.0,0.00,0.00
05/21/2026 17:09,05/21/2026 18:07,XAUUSD,Sell,4505.15000,4497.80000,0.0000,0.0000,735.0,274.28,0.60,00:00:57:38,1.8,1m,5163.0,7.03,735.0,271.95,-5163.0,-1910.31,12.5,100.0,0.00,0.00
05/21/2026 17:08,05/21/2026 18:07,XAUUSD,Sell,4504.28000,4497.80000,0.0000,0.0000,648.0,241.82,0.54,00:00:58:42,1.7,59s,5250.0,8.10,648.0,239.76,-5250.0,-1942.5,11.0,100.0,0.00,0.00
05/21/2026 17:08,05/21/2026 18:07,XAUUSD,Sell,4504.37000,4497.80000,0.0000,0.0000,657.0,245.17,0.55,00:00:58:43,1.7,59s,5241.0,7.98,657.0,243.09,-5241.0,-1939.17,11.1,100.0,0.00,0.00
05/21/2026 17:07,05/21/2026 18:07,XAUUSD,Sell,4502.86000,4498.00000,0.0000,0.0000,486.0,181.37,0.41,00:00:59:50,1.7,1m,5392.0,11.10,486.0,179.82,-5392.0,-1995.04,8.3,100.0,0.00,0.00
05/21/2026 17:07,05/21/2026 18:07,XAUUSD,Sell,4503.31000,4498.00000,0.0000,0.0000,531.0,198.17,0.45,00:00:59:50,1.7,1m,5347.0,10.07,531.0,196.47,-5347.0,-1978.3899999999999,9.0,100.0,0.00,0.00
05/21/2026 17:07,05/21/2026 18:07,XAUUSD,Sell,4503.06000,4498.00000,0.0000,0.0000,506.0,188.84,0.43,00:00:59:51,1.7,1m,5372.0,10.63,506.0,187.22,-5372.0,-1987.6399999999999,8.6,100.0,0.00,0.00
05/19/2026 12:58,05/19/2026 13:05,XAUUSD,Sell,4543.74000,4536.72000,0.0000,0.0000,702.0,261.83,0.59,00:00:06:50,100.0,6m,1364.0,0.00,2066.0,764.42,0.0,0.0,100.0,34.0,-1364.00,-504.68
05/19/2026 12:58,05/19/2026 13:05,XAUUSD,Sell,4543.42000,4536.72000,0.0000,0.0000,670.0,249.89,0.57,00:00:06:53,100.0,6m,1364.0,0.00,2034.0,752.58,0.0,0.0,100.0,32.9,-1364.00,-504.68
05/19/2026 12:24,05/19/2026 13:05,XAUUSD,Sell,4545.65000,4536.72000,0.0000,0.0000,893.0,333.06,0.77,00:00:40:54,95.2,38m,1364.0,0.04,2257.0,835.09,-94.0,-34.78,96.0,42.0,-1364.00,-504.68
05/19/2026 12:20,05/19/2026 13:05,XAUUSD,Sell,4541.40000,4536.72000,0.0000,0.0000,468.0,174.55,0.40,00:00:44:05,60.0,26m,1364.0,0.28,1832.0,677.84,-519.0,-192.03,77.9,42.0,-1364.00,-504.68
05/19/2026 12:20,05/19/2026 13:05,XAUUSD,Sell,4541.40000,4536.72000,0.0000,0.0000,468.0,174.55,0.41,00:00:44:05,60.0,26m,1364.0,0.28,1832.0,677.84,-519.0,-192.03,77.9,42.0,-1364.00,-504.68
05/19/2026 12:10,05/19/2026 13:05,XAUUSD,Sell,4540.86000,4536.76000,0.0000,0.0000,410.0,152.92,0.36,00:00:54:30,50.0,27m,1368.0,0.32,1778.0,657.86,-573.0,-212.01,75.6,41.8,-1368.00,-506.16
05/19/2026 12:10,05/19/2026 13:05,XAUUSD,Sell,4540.85000,4536.76000,0.0000,0.0000,409.0,152.55,0.36,00:00:54:31,50.0,27m,1368.0,0.32,1777.0,657.49,-574.0,-212.38,75.6,41.8,-1368.00,-506.16
05/19/2026 12:10,05/19/2026 13:04,XAUUSD,Sell,4540.38000,4536.76000,0.0000,0.0000,362.0,135.02,0.32,00:00:54:56,46.3,25m,1368.0,0.36,1730.0,640.1,-621.0,-229.77,73.6,41.8,-1368.00,-506.16
05/19/2026 12:09,05/19/2026 13:04,XAUUSD,Sell,4540.17000,4536.76000,0.0000,0.0000,341.0,127.18,0.30,00:00:55:17,41.9,23m,1368.0,0.38,1709.0,632.33,-642.0,-237.54,72.7,41.8,-1368.00,-506.16
05/19/2026 12:09,05/19/2026 13:04,XAUUSD,Sell,4540.17000,4536.76000,0.0000,0.0000,341.0,127.18,0.30,00:00:55:18,41.9,23m,1368.0,0.38,1709.0,632.33,-642.0,-237.54,72.7,41.8,-1368.00,-506.16
05/19/2026 12:09,05/19/2026 13:04,XAUUSD,Sell,4540.14000,4536.83000,0.0000,0.0000,331.0,123.45,0.29,00:00:55:19,41.9,23m,1375.0,0.38,1706.0,631.22,-645.0,-238.65,72.6,41.5,-1375.00,-508.75
05/19/2026 12:09,05/19/2026 13:04,XAUUSD,Sell,4540.13000,4536.82000,0.0000,0.0000,331.0,123.45,0.29,00:00:55:20,41.9,23m,1374.0,0.38,1705.0,630.85,-646.0,-239.02,72.5,41.6,-1374.00,-508.38
05/18/2026 11:53,05/18/2026 12:46,XAUUSD,Sell,4555.99000,4542.63000,0.0000,0.0000,1336.0,499.73,1.20,00:00:52:40,100.0,52m,467.0,0.00,1336.0,494.32,0.0,0.0,100.0,100.0,0.00,0.00
05/18/2026 11:52,05/18/2026 12:32,XAUUSD,Sell,4553.78000,4542.68000,0.0000,0.0000,1110.0,415.16,1.01,00:00:40:30,97.5,39m,467.0,0.02,1110.0,410.7,-19.0,-7.03,98.3,100.0,0.00,0.00
05/18/2026 11:49,05/18/2026 12:06,XAUUSD,Sell,4553.71000,4545.96000,0.0000,0.0000,775.0,289.76,0.71,00:00:17:02,88.3,15m,467.0,0.20,775.0,286.75,-152.0,-56.24,83.6,100.0,0.00,0.00
05/18/2026 11:48,05/18/2026 12:03,XAUUSD,Sell,4552.33000,4542.76000,0.0000,0.0000,957.0,357.78,0.88,00:00:15:17,60.0,9m,318.0,0.30,957.0,354.09,-290.0,-107.3,76.7,100.0,0.00,0.00
05/18/2026 11:39,05/18/2026 12:03,XAUUSD,Sell,4551.68000,4542.46000,0.0000,0.0000,922.0,344.67,0.86,00:00:23:50,25.0,5m,1446.0,1.57,922.0,341.14,-1446.0,-535.02,38.9,100.0,0.00,0.00
05/18/2026 11:39,05/18/2026 12:03,XAUUSD,Sell,4551.24000,4546.05000,0.0000,0.0000,519.0,194.00,0.48,00:00:23:28,16.7,3m,1490.0,2.87,519.0,192.03,-1490.0,-551.3,25.8,100.0,0.00,0.00
05/18/2026 11:36,05/18/2026 12:02,XAUUSD,Sell,4549.67000,4547.46000,0.0000,0.0000,221.0,82.61,0.21,00:00:26:46,11.6,3m,2006.0,4.59,359.0,132.83,-1647.0,-609.39,17.9,93.1,-138.00,-51.06
05/18/2026 11:36,05/18/2026 12:02,XAUUSD,Sell,4549.74000,4547.27000,0.0000,0.0000,247.0,92.33,0.23,00:00:26:44,11.6,3m,2006.0,4.48,366.0,135.42,-1640.0,-606.8,18.2,94.1,-119.00,-44.03
05/18/2026 11:36,05/18/2026 12:02,XAUUSD,Sell,4549.54000,4547.09000,0.0000,0.0000,245.0,91.59,0.23,00:00:26:40,11.6,3m,2006.0,4.80,346.0,128.02,-1660.0,-614.2,17.2,95.0,-101.00,-37.37
05/14/2026 16:44,05/14/2026 16:50,XAUUSD,Buy,4676.43000,4689.26000,0.0000,0.0000,1283.0,475.09,1.21,00:00:05:58,16.7,59s,156.0,0.12,1283.0,474.71,-156.0,-57.72,89.2,100.0,0.00,0.00
05/14/2026 16:42,05/14/2026 16:50,XAUUSD,Buy,4673.45000,4689.26000,0.0000,0.0000,1581.0,585.43,1.51,00:00:08:19,100.0,8m,120.0,0.00,1581.0,584.97,0.0,0.0,100.0,100.0,0.00,0.00
05/14/2026 16:42,05/14/2026 16:50,XAUUSD,Buy,4673.46000,4689.26000,0.0000,0.0000,1580.0,585.06,1.53,00:00:08:20,100.0,8m,120.0,0.00,1580.0,584.6,0.0,0.0,100.0,100.0,0.00,0.00
05/14/2026 16:42,05/14/2026 16:50,XAUUSD,Buy,4673.71000,4689.26000,0.0000,0.0000,1555.0,575.81,1.53,00:00:08:21,100.0,8m,120.0,0.00,1555.0,575.35,0.0,0.0,100.0,100.0,0.00,0.00
05/14/2026 16:36,05/14/2026 16:50,XAUUSD,Buy,4683.16000,4689.26000,0.0000,0.0000,610.0,225.88,0.60,00:00:14:21,7.2,1m,1026.0,1.68,610.0,225.7,-1026.0,-379.62,37.3,100.0,0.00,0.00
05/14/2026 16:35,05/14/2026 16:50,XAUUSD,Buy,4685.41000,4689.26000,0.0000,0.0000,385.0,142.56,0.38,00:00:15:11,6.7,1m,1366.0,3.55,385.0,142.45,-1366.0,-505.42,22.0,100.0,0.00,0.00
05/14/2026 16:35,05/14/2026 16:50,XAUUSD,Buy,4686.25000,4689.23000,0.0000,0.0000,298.0,110.35,0.30,00:00:15:18,6.7,1m,1450.0,4.87,298.0,110.26,-1450.0,-536.5,17.0,100.0,0.00,0.00
05/14/2026 16:33,05/14/2026 16:50,XAUUSD,Buy,4686.33000,4689.26000,0.0000,0.0000,293.0,108.50,0.29,00:00:17:09,5.9,1m,1476.0,5.04,293.0,108.41,-1476.0,-546.12,16.6,100.0,0.00,0.00
05/14/2026 16:33,05/14/2026 16:50,XAUUSD,Buy,4686.34000,4689.26000,0.0000,0.0000,292.0,108.13,0.29,00:00:17:10,5.9,1m,1477.0,5.06,292.0,108.03999999999999,-1477.0,-546.49,16.5,100.0,0.00,0.00
05/14/2026 16:32,05/14/2026 16:50,XAUUSD,Buy,4688.63000,4689.69000,0.0000,0.0000,106.0,39.25,0.11,00:00:17:49,5.6,59s,1706.0,16.10,106.0,39.22,-1706.0,-631.22,5.8,100.0,0.00,0.00
05/14/2026 16:32,05/14/2026 16:50,XAUUSD,Buy,4688.67000,4690.41000,0.0000,0.0000,174.0,64.43,0.18,00:00:17:46,5.6,59s,1710.0,9.83,174.0,64.38,-1710.0,-632.7,9.2,100.0,0.00,0.00
05/14/2026 16:32,05/14/2026 16:50,XAUUSD,Buy,4688.66000,4690.59000,0.0000,0.0000,193.0,71.46,0.19,00:00:17:44,5.6,59s,1709.0,8.86,193.0,71.41,-1709.0,-632.33,10.1,100.0,0.00,0.00
05/14/2026 16:32,05/14/2026 16:50,XAUUSD,Buy,4688.66000,4690.54000,0.0000,0.0000,188.0,69.61,0.19,00:00:17:42,5.6,59s,1709.0,9.09,188.0,69.56,-1709.0,-632.33,9.9,100.0,0.00,0.00
05/14/2026 16:05,05/14/2026 16:18,XAUUSD,Buy,4698.43000,4698.13000,0.0000,0.0000,-30.0,-11.11,-0.03,00:00:13:41,0.0,0s,2364.0,2500.00,0.0,0.0,-2364.0,-874.68,0.0,98.7,-30.00,-11.10
05/14/2026 16:05,05/14/2026 16:18,XAUUSD,Buy,4698.33000,4698.07000,0.0000,0.0000,-26.0,-9.63,-0.03,00:00:13:42,0.0,0s,2354.0,2500.00,0.0,0.0,-2354.0,-870.98,0.0,98.9,-26.00,-9.62
05/14/2026 16:05,05/14/2026 16:18,XAUUSD,Buy,4698.65000,4698.68000,0.0000,0.0000,3.0,1.11,0.00,00:00:13:25,7.7,1m,2386.0,833.33,3.0,1.1099999999999999,-2386.0,-882.8199999999999,0.1,100.0,0.00,0.00
05/13/2026 11:55,05/13/2026 12:18,XAUUSD,Sell,4702.36000,4691.49000,0.0000,0.0000,1087.0,402.12,1.11,00:00:22:09,100.0,22m,376.0,0.00,1087.0,402.19,0.0,0.0,100.0,100.0,0.00,0.00
05/13/2026 11:59,05/13/2026 12:14,XAUUSD,Sell,4701.00000,4694.02000,0.0000,0.0000,698.0,258.10,0.72,00:00:15:19,100.0,15m,376.0,0.00,739.0,273.43,0.0,0.0,100.0,94.5,-41.00,-15.17
05/13/2026 11:55,05/13/2026 12:14,XAUUSD,Sell,4702.34000,4694.02000,0.0000,0.0000,832.0,307.65,0.86,00:00:18:55,100.0,18m,376.0,0.00,873.0,323.01,0.0,0.0,100.0,95.3,-41.00,-15.17
05/13/2026 11:55,05/13/2026 12:14,XAUUSD,Sell,4699.80000,4694.00000,0.0000,0.0000,580.0,214.47,0.60,00:00:19:38,89.5,17m,376.0,0.12,619.0,229.03,-76.0,-28.12,89.1,94.4,-39.00,-14.43
05/13/2026 11:39,05/13/2026 12:13,XAUUSD,Sell,4699.64000,4697.00000,0.0000,0.0000,264.0,97.62,0.28,00:00:34:27,47.1,16m,537.0,1.47,365.0,135.05,-537.0,-198.69,40.5,88.8,-101.00,-37.37
05/13/2026 11:53,05/13/2026 12:13,XAUUSD,Sell,4698.54000,4697.01000,0.0000,0.0000,153.0,56.58,0.16,00:00:20:29,55.1,11m,376.0,0.79,255.0,94.35,-202.0,-74.74,55.8,77.7,-102.00,-37.74
05/13/2026 11:39,05/13/2026 12:13,XAUUSD,Sell,4699.05000,4697.32000,0.0000,0.0000,173.0,63.97,0.18,00:00:34:23,38.3,13m,596.0,1.95,306.0,113.22,-596.0,-220.52,33.9,85.3,-133.00,-49.21
05/13/2026 11:39,05/13/2026 12:13,XAUUSD,Sell,4699.07000,4697.34000,0.0000,0.0000,173.0,63.97,0.18,00:00:34:22,38.3,13m,594.0,1.93,308.0,113.96,-594.0,-219.78,34.1,85.0,-135.00,-49.95
05/13/2026 11:38,05/13/2026 12:13,XAUUSD,Sell,4698.14000,4697.42000,0.0000,0.0000,72.0,26.62,0.08,00:00:34:41,28.6,9m,687.0,3.20,215.0,79.55,-687.0,-254.19,23.8,84.1,-143.00,-52.91
05/13/2026 11:38,05/13/2026 12:13,XAUUSD,Sell,4698.10000,4696.97000,0.0000,0.0000,113.0,41.78,0.12,00:00:34:39,28.6,9m,691.0,3.28,211.0,78.07,-691.0,-255.67,23.4,89.1,-98.00,-36.26
05/13/2026 11:38,05/13/2026 12:13,XAUUSD,Sell,4698.00000,4696.90000,0.0000,0.0000,110.0,40.68,0.12,00:00:34:37,25.8,8m,701.0,3.49,201.0,74.37,-701.0,-259.37,22.3,89.9,-91.00,-33.67
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4705.39000,4694.61000,0.0000,0.0000,1078.0,398.20,1.15,00:00:21:00,100.0,21m,2947.0,0.00,4025.0,1489.25,0.0,0.0,100.0,26.8,-2947.00,-1090.39
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4705.33000,4694.61000,0.0000,0.0000,1072.0,395.99,1.16,00:00:21:01,100.0,21m,2947.0,0.00,4019.0,1487.03,0.0,0.0,100.0,26.7,-2947.00,-1090.39
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4705.42000,4694.61000,0.0000,0.0000,1081.0,399.31,1.18,00:00:21:03,100.0,21m,2947.0,0.00,4028.0,1490.36,0.0,0.0,100.0,26.8,-2947.00,-1090.39
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4704.85000,4694.61000,0.0000,0.0000,1024.0,378.26,1.13,00:00:21:11,100.0,21m,2947.0,0.00,3971.0,1469.27,0.0,0.0,100.0,25.8,-2947.00,-1090.39
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4704.85000,4694.61000,0.0000,0.0000,1024.0,378.26,1.14,00:00:21:11,100.0,21m,2947.0,0.00,3971.0,1469.27,0.0,0.0,100.0,25.8,-2947.00,-1090.39
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4704.85000,4694.61000,0.0000,0.0000,1024.0,378.26,1.16,00:00:21:11,100.0,21m,2947.0,0.00,3971.0,1469.27,0.0,0.0,100.0,25.8,-2947.00,-1090.39
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4704.85000,4694.61000,0.0000,0.0000,1024.0,378.26,1.17,00:00:21:11,100.0,21m,2947.0,0.00,3971.0,1469.27,0.0,0.0,100.0,25.8,-2947.00,-1090.39
05/12/2026 15:49,05/12/2026 16:10,XAUUSD,Sell,4704.83000,4694.47000,0.0000,0.0000,1036.0,382.69,1.20,00:00:21:11,100.0,21m,2933.0,0.00,3969.0,1468.53,0.0,0.0,100.0,26.1,-2933.00,-1085.21
05/12/2026 15:38,05/12/2026 16:10,XAUUSD,Sell,4698.79000,4694.47000,0.0000,0.0000,432.0,159.58,0.50,00:00:31:47,100.0,31m,3039.0,0.00,3471.0,1284.27,0.0,0.0,100.0,12.4,-3039.00,-1124.43
