Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,10/12/2025 22:54,10/13/2025 05:26,XAUUSD,Buy,0.010,0.00000,4073.79000,4037.92500,4073.79000,0.0000,0.0000,3586.5,35.90,0.08,"[tp 4073.79000]",0,00:06:32:02,92.4,6h 2m,1707.0,0.17,3586.5,35.865,-593.5,-5.9350000000000005,85.8,100.0,0.00,0.00
,10/12/2025 22:36,10/13/2025 05:26,XAUUSD,Buy,0.140,0.00000,4073.80100,4036.81500,4073.80100,0.0000,0.0000,3698.6,517.80,1.14,"[tp 4073.80100]",0,00:06:50:03,92.6,6h 19m,1707.0,0.13,3698.6,517.8040000000001,-482.5,-67.55000000000001,88.5,100.0,0.00,0.00
,10/08/2025 05:12,10/12/2025 22:35,XAUUSD,Buy,0.140,0.00000,0.00000,4029.11100,4036.48200,0.0000,0.0000,737.1,103.10,0.23,"",0,04:17:23:46,22.7,1d 1h ,11015.0,2.81,2894.9,405.28600000000006,-8120.1,-1136.814,26.3,80.4,-2157.80,-302.09
,10/09/2025 16:40,10/12/2025 22:35,XAUUSD,Buy,0.140,0.00000,0.00000,3985.97000,4036.12800,0.0000,0.0000,5015.8,702.20,1.58,"",0,03:05:55:25,80.2,2d 14h ,4490.0,0.70,5431.0,760.34,-3806.0,-532.84,58.8,95.5,-415.20,-58.13
,10/08/2025 01:04,10/08/2025 04:53,XAUUSD,Buy,0.140,0.00000,4026.28400,3987.61200,4026.28400,0.0000,0.0000,3867.2,541.40,1.23,"[tp 4026.28400]",0,00:03:49:01,100.0,3h 49m,177.0,0.00,3903.8,546.532,0.0,0.0,100.0,99.1,-36.60,-5.12
,10/07/2025 01:35,10/08/2025 01:04,XAUUSD,Buy,0.030,3986.64600,0.00000,3957.44500,3986.64600,0.0000,0.0000,2920.1,87.60,0.20,"[sl 3986.64600]",0,00:23:28:58,85.2,20h 0m,3006.0,0.28,4093.5,122.80499999999999,-1150.5,-34.515,78.1,77.6,-1173.40,-35.20
,10/06/2025 18:46,10/08/2025 01:04,XAUUSD,Buy,0.110,3986.64600,0.00000,3958.54800,3986.64600,0.0000,0.0000,2809.8,309.10,0.71,"[sl 3986.64600]",0,01:06:17:47,83.7,1d 1h ,3006.0,0.32,3983.2,438.152,-1260.8,-138.688,76.0,77.6,-1173.40,-129.07
,10/05/2025 23:20,10/06/2025 15:55,XAUUSD,Buy,0.010,0.00000,3962.84500,3908.80200,3962.84500,0.0000,0.0000,5404.3,54.00,0.12,"[tp 3962.84500]",0,00:16:34:59,91.0,15h 5m,1266.0,0.15,5404.3,54.043000000000006,-829.2,-8.292,86.7,100.0,0.00,0.00
,10/05/2025 23:17,10/06/2025 15:55,XAUUSD,Buy,0.100,0.00000,3962.74900,3910.35600,3962.74900,0.0000,0.0000,5239.3,523.90,1.22,"[tp 3962.74900]",0,00:16:38:08,91.0,15h 8m,1266.0,0.19,5239.3,523.9300000000001,-984.6,-98.46000000000001,84.2,100.0,0.00,0.00
,09/30/2025 03:57,10/05/2025 23:03,XAUUSD,Buy,0.110,0.00000,3911.14300,3865.26700,3911.14300,0.0000,0.0000,4587.6,504.70,1.19,"[tp 3911.14300]",0,05:19:06:44,61.7,3d 13h ,7096.0,1.45,4587.6,504.636,-6662.7,-732.8969999999999,40.8,100.0,0.00,0.00
,09/29/2025 07:19,09/30/2025 03:56,XAUUSD,Buy,0.100,0.00000,0.00000,3816.49200,3864.53200,0.0000,0.0000,4804.0,480.40,1.14,"",0,00:20:37:01,87.9,18h 7m,1527.0,0.19,4822.8,482.28000000000003,-914.2,-91.42000000000002,84.1,99.7,-18.80,-1.88
